Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
148,True,96,96,1.0,96,34998.0,225.75,7.0,1.1
148,True,144,96,1.5,144,33348.5,212.0,11.38,7.12
148,True,192,96,2.0,192,32959.5,208.5,12.41,8.65
149,True,95,95,1.0,95,47667.5,291.75,6.37,2.75
149,True,143,95,1.5,116,47669.75,294.75,6.36,1.75
149,True,190,95,2.0,190,45925.25,280.5,9.79,6.5
150,True,98,98,1.0,98,39069.5,194.5,13.68,2.26
150,True,147,98,1.5,124,29536.25,192.5,34.74,3.27
150,True,196,98,2.0,196,26205.5,187.25,42.1,5.9
151,True,97,97,1.0,97,49558.5,239.25,3.47,0.93
151,True,146,97,1.5,142,39404.75,235.5,23.25,2.48
151,True,194,97,2.0,194,34136.0,241.25,33.51,0.1
152,True,99,99,1.0,99,60655.75,290.5,8.3,0.85
152,True,149,99,1.5,139,49785.0,286.0,24.74,2.39
152,True,198,99,2.0,198,41507.0,287.25,37.25,1.96
153,True,101,101,1.0,101,112362.0,434.0,12.27,-1.52
153,True,152,101,1.5,152,51258.0,420.5,59.98,1.64
153,True,202,101,2.0,202,38928.75,410.75,69.61,3.92
154,True,79,79,1.0,79,71871.75,278.25,18.21,-0.27
154,True,119,79,1.5,119,36667.0,278.5,58.27,-0.36
154,True,158,79,2.0,158,23866.5,284.25,72.84,-2.43
155,True,105,105,1.0,105,82378.75,347.25,10.72,3.0
155,True,158,105,1.5,158,33166.0,341.0,64.06,4.75
155,True,210,105,2.0,210,26650.5,350.75,71.12,2.03
156,True,106,106,1.0,106,25877.0,276.0,16.66,-1.19
156,True,159,106,1.5,159,16115.25,271.5,48.1,0.46
156,True,212,106,2.0,212,11414.0,273.25,63.24,-0.18
157,True,117,117,1.0,117,27506.5,332.0,13.86,2.35
157,True,176,117,1.5,176,18612.5,327.0,41.71,3.82
157,True,234,117,2.0,223,16014.25,325.75,49.85,4.19
158,True,98,98,1.0,98,25160.75,284.75,19.51,3.88
158,True,147,98,1.5,147,20480.0,279.5,34.48,5.65
158,True,196,98,2.0,196,12780.25,279.0,59.11,5.82
159,True,108,108,1.0,108,15855.0,346.75,3.76,0.5
159,True,162,108,1.5,120,16403.25,350.75,0.43,-0.65
159,True,216,108,2.0,216,16155.5,347.25,1.94,0.36
160,True,105,105,1.0,105,12868.25,291.25,14.65,2.35
160,True,158,105,1.5,123,12658.0,293.25,16.05,1.68
160,True,210,105,2.0,122,12518.75,289.0,16.97,3.1
161,True,105,105,1.0,105,13858.5,315.5,10.67,0.63
161,True,158,105,1.5,123,13906.0,314.75,10.36,0.87
161,True,210,105,2.0,210,13875.0,305.75,10.56,3.7
162,True,108,108,1.0,108,47565.0,225.5,29.04,5.65
162,True,162,108,1.5,156,24361.5,223.5,63.66,6.49
162,True,216,108,2.0,216,21124.0,224.75,68.49,5.96
163,True,107,107,1.0,107,26422.5,233.5,42.88,-0.32
163,True,161,107,1.5,161,18471.5,230.0,60.07,1.18
163,True,214,107,2.0,207,16956.0,238.5,63.34,-2.47
164,True,106,106,1.0,106,50279.0,257.5,17.88,3.47
164,True,159,106,1.5,156,26329.0,256.0,57.0,4.03
164,True,212,106,2.0,212,22527.5,254.25,63.21,4.69
165,True,100,100,1.0,100,35321.25,207.5,21.57,1.07
165,True,150,100,1.5,150,27238.75,202.5,39.51,3.46
165,True,200,100,2.0,200,18382.25,207.5,59.18,1.07
166,True,100,100,1.0,100,50834.5,267.25,16.62,2.91
166,True,150,100,1.5,150,38290.0,264.25,37.19,4.0
166,True,200,100,2.0,200,28659.0,269.5,52.99,2.09
167,True,117,117,1.0,117,67961.5,337.5,4.8,1.03
167,True,176,117,1.5,176,58868.5,330.0,17.54,3.23
167,True,234,117,2.0,230,37409.75,333.75,47.6,2.13
168,True,116,116,1.0,116,41740.25,312.75,12.42,2.27
168,True,174,116,1.5,174,32813.75,304.25,31.15,4.92
168,True,232,116,2.0,232,21554.25,302.5,54.77,5.47
169,True,95,95,1.0,95,56658.5,291.5,11.29,1.6
169,True,143,95,1.5,132,36386.5,282.75,43.03,4.56
169,True,190,95,2.0,190,27622.0,284.25,56.75,4.05
170,True,104,104,1.0,104,36765.5,251.75,11.24,2.61
170,True,156,104,1.5,156,28336.25,242.0,31.59,6.38
170,True,208,104,2.0,208,18241.75,247.25,55.96,4.35
171,True,113,113,1.0,113,44164.0,346.75,19.89,2.26
171,True,170,113,1.5,165,36015.5,342.5,34.67,3.45
171,True,226,113,2.0,226,30314.5,340.25,45.01,4.09
172,True,99,99,1.0,99,35337.25,281.5,28.77,-0.81
172,True,149,99,1.5,146,23583.0,273.0,52.46,2.24
172,True,198,99,2.0,198,22029.0,281.75,55.59,-0.9
173,True,111,111,1.0,111,26412.25,247.0,32.46,3.7
173,True,167,111,1.5,143,20545.25,247.5,47.47,3.51
173,True,222,111,2.0,214,17065.75,241.0,56.36,6.04
174,True,100,100,1.0,100,69242.0,243.75,11.58,3.85
174,True,150,100,1.5,150,32156.0,241.25,58.94,4.83
174,True,200,100,2.0,200,24751.75,244.75,68.39,3.45
175,True,100,100,1.0,100,54787.5,234.75,12.91,0.63
175,True,150,100,1.5,150,25980.5,228.0,58.7,3.49
175,True,200,100,2.0,200,22226.25,230.5,64.67,2.43
176,True,105,105,1.0,105,61298.5,295.0,31.48,4.07
176,True,158,105,1.5,158,40568.5,287.75,54.65,6.42
176,True,210,105,2.0,210,25445.5,301.5,71.56,1.95
177,True,103,103,1.0,103,53767.75,247.0,11.48,0.7
177,True,155,103,1.5,141,24971.25,244.5,58.89,1.71
177,True,206,103,2.0,206,14451.5,244.25,76.21,1.81
178,True,106,106,1.0,106,49584.75,284.75,21.41,1.39
178,True,159,106,1.5,137,26809.25,284.75,57.51,1.39
178,True,212,106,2.0,212,17609.25,286.0,72.09,0.95
179,True,108,108,1.0,108,62530.75,293.25,9.05,-0.69
179,True,162,108,1.5,162,34090.0,282.25,50.42,3.09
179,True,216,108,2.0,216,17334.75,288.0,74.79,1.12
180,True,100,100,1.0,100,44782.5,314.0,39.16,4.12
180,True,150,100,1.5,150,24497.5,316.0,66.72,3.51
180,True,200,100,2.0,200,22038.5,307.25,70.06,6.18
181,True,114,114,1.0,114,52485.25,313.75,21.27,2.03
181,True,171,114,1.5,171,32816.75,309.25,50.77,3.43
181,True,228,114,2.0,228,19490.25,317.25,70.76,0.94
182,True,93,93,1.0,93,51573.25,283.75,18.14,2.16
182,True,140,93,1.5,134,20525.0,283.5,67.42,2.24
182,True,186,93,2.0,186,23016.5,282.25,63.47,2.67
183,True,107,107,1.0,107,24894.75,227.25,28.06,-3.18
183,True,161,107,1.5,161,13438.75,228.5,61.17,-3.75
183,True,214,107,2.0,214,10980.5,219.0,68.27,0.57
184,True,95,95,1.0,95,55098.25,316.5,4.44,1.86
184,True,143,95,1.5,143,20681.0,319.0,64.13,1.09
184,True,190,95,2.0,188,16635.75,319.5,71.15,0.93
185,True,109,109,1.0,109,29902.25,219.25,9.43,3.09
185,True,164,109,1.5,164,12218.0,223.25,62.99,1.33
185,True,218,109,2.0,205,10606.5,213.0,67.87,5.86
186,True,86,86,1.0,86,11569.5,226.5,12.83,-1.0
186,True,129,86,1.5,112,10834.0,219.0,18.37,2.34
186,True,172,86,2.0,114,10643.5,215.25,19.81,4.01
187,True,92,92,1.0,92,20087.25,349.25,10.45,3.12
187,True,138,92,1.5,120,20119.5,346.25,10.3,3.95
187,True,184,92,2.0,110,20503.0,353.75,8.59,1.87
188,True,177,118,1.5,127,27655.75,372.25,-8.0,-2.62
188,True,236,118,2.0,220,25715.75,355.0,-0.42,2.14
189,True,99,99,1.0,99,54501.25,228.25,14.1,0.98
189,True,149,99,1.5,149,32652.75,226.75,48.53,1.63
189,True,198,99,2.0,198,31576.0,224.75,50.23,2.49
190,True,110,110,1.0,110,62084.0,320.5,23.31,3.32
190,True,165,110,1.5,165,49925.5,316.25,38.33,4.6
190,True,220,110,2.0,220,39330.25,319.25,51.42,3.7
191,True,106,106,1.0,106,53867.25,238.5,7.0,-0.32
191,True,159,106,1.5,159,37230.25,231.75,35.73,2.52
191,True,212,106,2.0,212,28132.75,237.0,51.43,0.32
192,True,108,108,1.0,108,126377.0,368.25,0.56,0.47
192,True,162,108,1.5,162,64598.0,359.0,49.17,2.97
192,True,216,108,2.0,216,34353.25,362.0,72.97,2.16
193,True,103,103,1.0,103,72040.0,245.5,12.34,2.19
193,True,155,103,1.5,155,36165.5,248.25,56.0,1.1
193,True,206,103,2.0,206,22364.0,243.75,72.79,2.89
194,True,102,102,1.0,102,86601.0,270.25,13.54,4.42
194,True,153,102,1.5,153,45234.5,277.75,54.84,1.77
194,True,204,102,2.0,204,25333.25,273.0,74.71,3.45
195,True,112,112,1.0,112,27746.25,283.5,8.1,2.58
195,True,168,112,1.5,163,25509.0,274.5,15.51,5.67
195,True,224,112,2.0,207,21145.25,273.0,29.97,6.19
196,True,104,104,1.0,104,25932.0,243.0,20.04,1.02
196,True,156,104,1.5,154,21848.75,237.25,32.63,3.36
196,True,208,104,2.0,208,18718.5,236.25,42.28,3.77
197,True,97,97,1.0,97,39971.5,299.5,13.45,0.08
197,True,146,97,1.5,146,29186.5,293.75,36.8,2.0
197,True,194,97,2.0,194,26589.25,295.5,42.42,1.42
198,True,81,81,1.0,81,52564.0,300.25,4.42,0.58
198,True,122,81,1.5,121,36665.5,290.25,33.33,3.89
198,True,162,81,2.0,162,38071.5,288.0,30.77,4.64
199,True,110,110,1.0,110,27934.75,224.5,16.08,0.99
199,True,165,110,1.5,165,26682.75,220.25,19.84,2.87
199,True,220,110,2.0,216,16440.0,223.5,50.61,1.43
200,True,120,120,1.0,120,44267.5,326.75,13.72,4.6
200,True,180,120,1.5,180,41364.75,324.75,19.38,5.18
200,True,240,120,2.0,238,27993.75,328.0,45.44,4.23
201,True,103,103,1.0,103,27339.75,241.0,32.67,3.98
201,True,155,103,1.5,155,20037.25,241.0,50.65,3.98
201,True,206,103,2.0,201,15536.25,241.25,61.74,3.88
202,True,97,97,1.0,97,43194.25,276.25,9.99,3.07
202,True,146,97,1.5,146,24402.0,274.0,49.15,3.86
202,True,194,97,2.0,194,19034.75,269.75,60.33,5.35
203,True,93,93,1.0,93,66541.75,339.5,5.56,2.23
203,True,140,93,1.5,130,38586.5,338.25,45.23,2.59
203,True,186,93,2.0,186,25637.25,337.75,63.61,2.74
204,True,99,99,1.0,99,16834.25,224.25,30.6,-1.01
204,True,149,99,1.5,115,15560.0,218.0,35.86,1.8
204,True,198,99,2.0,198,14746.5,219.0,39.21,1.35
205,True,82,82,1.0,82,61805.5,351.75,4.12,0.64
205,True,123,82,1.5,122,32292.5,352.75,49.9,0.35
205,True,164,82,2.0,164,32586.75,343.75,49.44,2.9
206,True,86,86,1.0,86,40635.75,313.5,17.25,2.49
206,True,129,86,1.5,116,24932.75,309.5,49.23,3.73
206,True,172,86,2.0,172,25791.0,310.75,47.48,3.34
207,True,111,111,1.0,111,40545.25,335.25,29.72,1.11
207,True,167,111,1.5,167,39756.5,330.25,31.09,2.58
207,True,222,111,2.0,222,37321.5,329.0,35.31,2.95
208,True,103,103,1.0,103,27481.75,268.25,40.34,-0.28
208,True,155,103,1.5,128,25677.0,272.75,44.26,-1.96
208,True,206,103,2.0,206,26333.75,263.25,42.83,1.59
209,True,100,100,1.0,100,36434.0,297.0,29.92,-0.51
209,True,150,100,1.5,149,30800.5,295.5,40.75,0.0
209,True,200,100,2.0,200,29584.0,299.25,43.09,-1.27
210,True,134,134,1.0,134,75919.75,332.0,21.37,-1.22
210,True,201,134,1.5,201,64722.5,321.5,32.97,1.98
210,True,268,134,2.0,268,58592.75,330.5,39.31,-0.76
211,True,110,110,1.0,110,85718.0,316.5,4.89,1.63
211,True,165,110,1.5,165,52713.0,313.75,41.51,2.49
211,True,220,110,2.0,220,50878.5,308.25,43.55,4.2
212,True,97,97,1.0,97,54778.0,182.25,19.23,9.1
212,True,146,97,1.5,146,31457.0,185.5,53.62,7.48
212,True,194,97,2.0,194,27390.75,174.25,59.61,13.09
213,True,105,105,1.0,105,66295.75,318.75,7.92,1.47
213,True,158,105,1.5,158,61339.25,307.5,14.81,4.95
213,True,210,105,2.0,210,44976.5,304.0,37.53,6.03
214,True,98,98,1.0,98,57117.5,272.25,11.92,4.31
214,True,147,98,1.5,147,53912.0,269.5,16.87,5.27
214,True,196,98,2.0,196,46254.75,261.5,28.67,8.08
215,True,112,112,1.0,112,70809.5,345.0,8.7,1.29
215,True,168,112,1.5,168,65461.5,333.25,15.6,4.65
215,True,224,112,2.0,224,41846.5,344.75,46.04,1.36
216,True,101,101,1.0,101,66332.0,326.5,11.65,2.76
216,True,152,101,1.5,152,25643.25,317.0,65.84,5.58
216,True,202,101,2.0,202,14934.0,319.5,80.11,4.84
217,True,105,105,1.0,105,69759.75,350.5,9.23,0.21
217,True,158,105,1.5,158,25489.5,344.0,66.83,2.06
217,True,210,105,2.0,210,15788.5,352.25,79.46,-0.28
218,True,85,85,1.0,85,52104.25,242.25,14.49,0.82
218,True,128,85,1.5,128,23869.0,236.5,60.83,3.17
218,True,170,85,2.0,170,10520.25,235.25,82.74,3.68
219,True,89,89,1.0,89,23891.25,392.5,5.03,-0.06
219,True,134,89,1.5,120,17430.5,388.5,30.71,0.96
219,True,178,89,2.0,126,17953.75,388.5,28.63,0.96
220,True,124,124,1.0,124,13270.5,303.25,27.48,3.35
220,True,186,124,1.5,152,13983.75,298.75,23.58,4.78
220,True,248,124,2.0,212,12795.25,304.25,30.07,3.03
221,True,108,108,1.0,108,10249.5,249.75,28.35,-0.5
221,True,162,108,1.5,120,10032.75,245.25,29.86,1.31
221,True,216,108,2.0,210,9934.0,250.0,30.55,-0.6
222,True,94,94,1.0,94,59671.5,327.75,9.4,-0.23
222,True,141,94,1.5,139,37445.0,324.25,43.15,0.84
222,True,188,94,2.0,188,37441.0,316.25,43.15,3.29
223,True,107,107,1.0,107,39522.75,251.75,14.17,3.27
223,True,161,107,1.5,161,28476.5,251.25,38.16,3.46
223,True,214,107,2.0,214,19367.25,247.75,57.94,4.8
224,True,112,112,1.0,112,38042.0,267.5,16.85,5.23
224,True,168,112,1.5,168,31166.25,262.0,31.88,7.17
224,True,224,112,2.0,224,20002.25,261.75,56.28,7.26
225,True,103,103,1.0,103,53921.25,316.75,23.01,0.31
225,True,155,103,1.5,155,37615.5,308.75,46.29,2.83
225,True,206,103,2.0,206,33301.75,316.75,52.45,0.31
226,True,100,100,1.0,100,48350.75,308.25,24.05,-1.4
226,True,150,100,1.5,150,31619.75,299.75,50.33,1.4
226,True,200,100,2.0,200,29710.5,292.75,53.33,3.7
227,True,99,99,1.0,99,62892.5,310.5,6.1,2.59
227,True,149,99,1.5,149,42476.0,307.5,36.58,3.53
227,True,198,99,2.0,198,37767.5,300.75,43.61,5.65
228,True,102,102,1.0,102,80405.75,371.75,5.17,1.91
228,True,153,102,1.5,153,61248.5,365.25,27.76,3.63
228,True,204,102,2.0,204,50117.75,361.5,40.89,4.62
229,True,111,111,1.0,111,54558.75,304.75,17.29,2.01
229,True,167,111,1.5,166,45673.5,294.0,30.76,5.47
229,True,222,111,2.0,222,28009.5,297.75,57.54,4.26
230,True,101,101,1.0,101,61563.25,288.0,16.32,3.84
230,True,152,101,1.5,152,44212.25,279.75,39.9,6.59
230,True,202,101,2.0,202,40883.75,281.0,44.43,6.18
231,True,100,100,1.0,100,59141.5,279.0,20.04,2.02
231,True,150,100,1.5,150,18505.75,286.75,74.98,-0.7
231,True,200,100,2.0,200,11542.75,278.75,84.39,2.11
232,True,111,111,1.0,111,52590.0,274.5,20.64,0.63
232,True,167,111,1.5,167,12024.5,277.5,81.85,-0.45
232,True,222,111,2.0,222,10734.25,273.0,83.8,1.18
233,True,105,105,1.0,105,49139.75,234.5,15.94,4.48
233,True,158,105,1.5,158,11129.5,241.25,80.96,1.73
233,True,210,105,2.0,210,9186.0,237.5,84.29,3.26
234,True,90,90,1.0,90,16040.75,270.5,4.69,-1.41
234,True,135,90,1.5,133,10794.75,259.25,35.86,2.81
234,True,180,90,2.0,166,11001.5,260.5,34.63,2.34
235,True,111,111,1.0,111,9867.25,229.25,23.19,2.65
235,True,167,111,1.5,167,9887.0,220.25,23.03,6.48
235,True,222,111,2.0,208,9305.0,223.0,27.56,5.31
236,True,93,93,1.0,93,12247.25,242.5,18.28,1.12
236,True,140,93,1.5,128,9718.75,242.25,35.15,1.22
236,True,186,93,2.0,186,9754.5,232.25,34.91,5.3
237,True,103,103,1.0,103,23474.25,312.25,8.07,1.65
237,True,155,103,1.5,152,19710.5,307.0,22.81,3.31
237,True,206,103,2.0,206,19191.5,308.0,24.84,2.99
238,True,108,108,1.0,108,19563.0,293.25,14.4,1.59
238,True,162,108,1.5,126,17628.0,290.75,22.86,2.43
238,True,216,108,2.0,216,16235.0,285.5,28.96,4.19
239,True,87,87,1.0,87,23235.5,282.25,5.15,2.34
239,True,131,87,1.5,127,16716.0,276.25,31.76,4.41
239,True,174,87,2.0,124,17152.0,279.0,29.98,3.46
240,True,103,103,1.0,103,61083.25,284.75,5.6,1.56
240,True,155,103,1.5,155,18417.5,286.5,71.54,0.95
240,True,206,103,2.0,204,17623.5,277.75,72.76,3.98
241,True,103,103,1.0,103,60726.75,305.75,8.75,-0.08
241,True,155,103,1.5,155,19978.25,295.0,69.98,3.44
241,True,206,103,2.0,200,18545.5,298.5,72.13,2.29
242,True,119,119,1.0,119,37685.0,328.75,28.6,0.98
242,True,179,119,1.5,176,20254.25,321.75,61.63,3.09
242,True,238,119,2.0,238,19029.0,318.75,63.95,3.99
243,True,110,110,1.0,110,27739.75,339.25,2.52,2.02
243,True,165,110,1.5,165,20435.75,327.75,28.19,5.34
243,True,220,110,2.0,220,17492.0,327.0,38.53,5.56
244,True,99,99,1.0,99,19606.25,270.25,9.22,1.99
244,True,149,99,1.5,149,14862.0,265.5,31.19,3.72
244,True,198,99,2.0,198,13857.5,257.0,35.84,6.8
245,True,97,97,1.0,97,20774.0,268.75,8.08,1.47
245,True,146,97,1.5,146,15628.25,260.0,30.85,4.67
245,True,194,97,2.0,194,13085.75,265.0,42.1,2.84
246,True,110,110,1.0,110,15410.0,284.0,19.25,2.15
246,True,165,110,1.5,137,14735.5,276.75,22.79,4.65
246,True,220,110,2.0,212,14164.75,276.5,25.78,4.74
247,True,71,71,1.0,71,18547.75,284.75,5.69,1.3
247,True,107,71,1.5,107,14074.25,277.0,28.43,3.99
247,True,142,71,2.0,131,13946.5,273.5,29.08,5.2
248,True,108,108,1.0,108,12929.25,254.5,20.95,2.49
248,True,162,108,1.5,125,12533.5,255.25,23.37,2.2
248,True,216,108,2.0,124,12328.25,253.0,24.63,3.07
249,True,158,105,1.5,158,48058.75,296.25,49.59,2.79
249,True,210,105,2.0,210,33100.75,300.0,65.28,1.56
250,True,97,97,1.0,97,98813.5,339.5,6.48,1.52
250,True,146,97,1.5,146,51701.25,334.0,51.07,3.12
250,True,194,97,2.0,194,47990.0,328.0,54.58,4.86
251,True,102,102,1.0,102,64199.5,233.5,9.88,2.91
251,True,153,102,1.5,148,27135.25,232.25,61.91,3.43
251,True,204,102,2.0,204,22053.5,244.25,69.04,-1.56
252,True,125,125,1.0,125,39095.5,267.5,36.82,-3.48
252,True,188,125,1.5,188,34042.75,257.0,44.98,0.58
252,True,250,125,2.0,248,22131.0,272.0,64.23,-5.22
253,True,96,96,1.0,96,109896.75,302.5,1.91,0.9
253,True,144,96,1.5,144,46789.5,293.0,58.24,4.01
253,True,192,96,2.0,192,39375.75,290.0,64.85,5.0
254,True,107,107,1.0,107,60990.25,260.75,19.92,6.12
254,True,161,107,1.5,161,30416.25,261.5,60.06,5.85
254,True,214,107,2.0,214,22269.0,265.75,70.76,4.32
255,True,87,87,1.0,87,45766.75,272.0,17.04,5.56
255,True,131,87,1.5,130,24875.0,275.75,54.91,4.25
255,True,174,87,2.0,172,22437.0,272.0,59.33,5.56
256,True,104,104,1.0,104,51598.75,276.0,13.25,1.52
256,True,156,104,1.5,156,25948.5,271.0,56.37,3.3
256,True,208,104,2.0,208,20420.25,266.0,65.67,5.08
257,True,100,100,1.0,100,54948.0,259.75,10.85,3.44
257,True,150,100,1.5,150,25611.0,264.5,58.45,1.67
257,True,200,100,2.0,200,21281.75,255.5,65.47,5.02
258,True,99,99,1.0,99,20541.75,239.5,22.59,1.94
258,True,149,99,1.5,149,18660.25,228.5,29.68,6.45
258,True,198,99,2.0,197,17788.25,232.75,32.97,4.71
259,True,108,108,1.0,108,19571.75,224.75,11.4,3.95
259,True,162,108,1.5,162,17274.0,228.75,21.8,2.24
259,True,216,108,2.0,216,16932.0,217.0,23.35,7.26
260,True,112,112,1.0,112,26897.0,296.0,8.05,0.67
260,True,168,112,1.5,168,24475.5,290.75,16.32,2.43
260,True,224,112,2.0,220,23425.0,280.25,19.92,5.96
261,True,117,117,1.0,117,31252.75,352.25,22.74,2.89
261,True,176,117,1.5,176,36524.75,345.75,9.71,4.69
261,True,234,117,2.0,234,32380.25,346.0,19.95,4.62
262,True,107,107,1.0,107,30015.75,333.25,25.57,0.82
262,True,161,107,1.5,127,29234.5,325.25,27.51,3.2
262,True,214,107,2.0,212,27737.5,329.0,31.22,2.08
263,True,114,114,1.0,114,18834.0,202.0,16.43,5.94
263,True,171,114,1.5,171,19799.25,201.5,12.15,6.17
263,True,228,114,2.0,224,17147.5,197.5,23.92,8.03
264,True,101,101,1.0,101,92912.0,326.75,4.23,1.58
264,True,152,101,1.5,152,51799.75,324.75,46.61,2.18
264,True,202,101,2.0,202,40933.75,327.0,57.81,1.51
265,True,108,108,1.0,108,45926.25,218.75,15.74,4.06
265,True,162,108,1.5,160,28384.0,226.25,47.93,0.77
265,True,216,108,2.0,214,20109.5,222.25,63.11,2.52
266,True,100,100,1.0,100,55474.0,215.0,16.66,0.35
266,True,150,100,1.5,150,26496.0,212.25,60.2,1.62
266,True,200,100,2.0,200,24202.0,208.5,63.64,3.36
267,True,99,99,1.0,99,60676.0,255.5,17.49,2.2
267,True,149,99,1.5,149,34720.75,245.25,52.78,6.12
267,True,198,99,2.0,198,29469.25,253.75,59.92,2.87
268,True,116,116,1.0,116,38798.25,264.25,21.94,0.09
268,True,174,116,1.5,174,39437.0,255.25,20.66,3.5
268,True,232,116,2.0,232,19788.75,261.25,60.19,1.23
269,True,111,111,1.0,111,55240.0,323.0,34.83,3.65
269,True,167,111,1.5,167,46572.75,318.0,45.05,5.15
269,True,222,111,2.0,222,30343.0,316.75,64.2,5.52
270,True,124,124,1.0,124,81354.5,362.5,9.08,0.55
270,True,186,124,1.5,180,22923.0,368.0,74.38,-0.96
270,True,248,124,2.0,228,22036.0,357.0,75.37,2.06
271,True,110,110,1.0,110,63024.0,281.75,12.1,2.68
271,True,165,110,1.5,165,19137.0,286.75,73.31,0.95
271,True,220,110,2.0,220,17143.5,284.5,76.09,1.73
272,True,103,103,1.0,103,90707.5,344.25,12.21,0.79
272,True,155,103,1.5,155,24986.0,345.5,75.82,0.43
272,True,206,103,2.0,206,21236.5,342.5,79.45,1.3
273,True,106,106,1.0,106,18860.5,284.25,6.13,2.24
273,True,159,106,1.5,128,17621.25,287.5,12.3,1.12
273,True,212,106,2.0,128,17500.75,281.25,12.9,3.27
274,True,90,90,1.0,90,18508.25,285.5,1.93,0.87
274,True,135,90,1.5,128,16640.0,272.75,11.83,5.3
274,True,180,90,2.0,128,16626.5,272.5,11.9,5.38
275,True,114,114,1.0,114,18877.25,306.25,6.01,0.57
275,True,171,114,1.5,132,18817.25,305.25,6.31,0.89
275,True,228,114,2.0,128,18378.75,301.5,8.49,2.11
276,True,99,99,1.0,99,67093.5,249.5,25.81,1.19
276,True,149,99,1.5,149,32234.25,251.75,64.36,0.3
276,True,198,99,2.0,198,25139.75,250.0,72.2,0.99
277,True,92,92,1.0,92,110660.0,247.75,3.87,2.65
277,True,138,92,1.5,138,49818.75,240.75,56.72,5.4
277,True,184,92,2.0,184,50148.25,238.25,56.44,6.39
278,True,106,106,1.0,106,92587.75,317.5,23.78,4.3
278,True,159,106,1.5,159,62045.0,311.5,48.92,6.1
278,True,212,106,2.0,212,33071.75,320.75,72.77,3.32
279,True,114,114,1.0,114,55741.25,289.75,19.67,2.44
279,True,171,114,1.5,160,29864.0,288.0,56.96,3.03
279,True,228,114,2.0,222,18325.75,295.75,73.59,0.42
280,True,118,118,1.0,118,50790.5,307.0,30.97,0.73
280,True,177,118,1.5,169,31483.0,305.25,57.21,1.29
280,True,236,118,2.0,236,21178.0,306.25,71.22,0.97
281,True,76,76,1.0,76,77977.5,205.0,8.47,4.65
281,True,114,76,1.5,114,30391.5,204.25,64.33,5.0
281,True,152,76,2.0,152,16225.0,202.25,80.95,5.93
282,True,103,103,1.0,103,47087.75,286.0,14.46,1.97
282,True,155,103,1.5,144,22265.5,282.0,59.55,3.34
282,True,206,103,2.0,206,18822.75,285.75,65.81,2.06
283,True,112,112,1.0,112,26422.0,244.25,26.97,0.51
283,True,168,112,1.5,152,16463.0,238.25,54.5,2.95
283,True,224,112,2.0,220,14118.5,242.0,60.98,1.43
284,True,117,117,1.0,117,43517.5,339.75,26.26,2.37
284,True,176,117,1.5,175,35174.25,329.75,40.39,5.24
284,True,234,117,2.0,234,26191.75,335.75,55.62,3.52
285,True,106,106,1.0,106,78010.25,251.75,7.06,-1.72
285,True,159,106,1.5,159,26943.0,245.0,67.9,1.01
285,True,212,106,2.0,212,19322.25,242.25,76.98,2.12
286,True,107,107,1.0,107,102020.5,348.5,1.15,0.36
286,True,161,107,1.5,157,45369.0,346.0,56.04,1.07
286,True,214,107,2.0,214,33624.5,344.5,67.42,1.5
287,True,107,107,1.0,107,34623.5,226.25,39.25,-0.11
287,True,161,107,1.5,152,17857.5,220.75,68.67,2.32
287,True,214,107,2.0,214,13946.25,223.0,75.53,1.33
288,True,106,106,1.0,106,60978.0,296.5,25.14,3.5
288,True,159,106,1.5,140,36530.75,295.0,55.15,3.99
288,True,212,106,2.0,212,23736.5,299.0,70.86,2.69
289,True,92,92,1.0,92,89410.5,296.75,6.22,1.9
289,True,138,92,1.5,138,33412.75,297.5,64.95,1.65
289,True,184,92,2.0,184,40359.0,283.75,57.67,6.2
290,True,106,106,1.0,106,83014.5,295.0,3.6,2.96
290,True,159,106,1.5,154,41888.25,279.25,51.36,8.14
290,True,212,106,2.0,212,27333.5,282.75,68.26,6.99
291,True,112,112,1.0,112,32111.25,196.75,42.12,4.02
291,True,168,112,1.5,168,14183.5,195.75,74.44,4.51
291,True,224,112,2.0,221,10791.25,199.25,80.55,2.8
292,True,78,78,1.0,78,73584.75,244.75,23.89,1.31
292,True,117,78,1.5,117,22390.0,238.0,76.84,4.03
292,True,156,78,2.0,156,16566.25,242.5,82.87,2.22
293,True,115,115,1.0,115,70114.75,262.25,23.31,0.47
293,True,173,115,1.5,173,28792.75,262.25,68.51,0.47
293,True,230,115,2.0,221,16580.0,258.0,81.87,2.09
294,True,99,99,1.0,99,46469.0,251.0,6.69,-0.2
294,True,149,99,1.5,140,22900.5,246.5,54.02,1.6
294,True,198,99,2.0,198,23537.0,245.75,52.74,1.9
295,True,104,104,1.0,104,39147.0,262.25,26.51,0.57
295,True,156,104,1.5,155,23358.75,255.25,56.15,3.22
295,True,208,104,2.0,208,22926.5,257.25,56.96,2.46
296,True,92,92,1.0,92,70394.75,309.75,2.61,1.59
296,True,138,92,1.5,138,38127.75,299.5,47.25,4.85
296,True,184,92,2.0,151,39811.75,301.5,44.92,4.21
297,True,102,102,1.0,102,64721.5,268.0,21.75,0.46
297,True,153,102,1.5,153,36207.75,264.75,56.23,1.67
