Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
588,True,173,115,1.5,124,3862.25,76.75,43.79,0.0
588,True,230,115,2.0,124,3864.25,76.75,43.76,0.0
589,True,122,122,1.0,122,4305.0,80.0,28.36,0.0
589,True,183,122,1.5,124,4254.0,80.0,29.21,0.0
589,True,244,122,2.0,209,4228.5,80.0,29.64,0.0
590,True,139,139,1.0,139,6255.75,89.0,23.77,0.0
590,True,209,139,1.5,209,5915.75,89.0,27.92,0.0
590,True,278,139,2.0,220,5267.0,89.0,35.82,0.0
591,True,101,101,1.0,101,11415.5,64.5,2.37,0.0
591,True,152,101,1.5,128,8261.25,64.5,29.35,0.0
591,True,202,101,2.0,128,8309.25,64.5,28.94,0.0
592,True,117,117,1.0,117,9159.5,64.25,19.34,0.0
592,True,176,117,1.5,128,8330.25,64.25,26.64,0.0
592,True,234,117,2.0,233,8218.75,64.25,27.62,0.0
593,True,112,112,1.0,112,8932.5,57.75,11.15,0.0
593,True,168,112,1.5,124,7146.25,57.75,28.91,0.0
593,True,224,112,2.0,128,7154.75,57.75,28.83,0.0
594,True,125,125,1.0,125,19719.25,67.0,7.36,0.0
594,True,188,125,1.5,188,4200.75,67.0,80.26,0.0
594,True,250,125,2.0,208,2558.0,67.0,87.98,0.0
595,True,100,100,1.0,100,13644.75,53.75,9.97,0.0
595,True,150,100,1.5,150,9245.25,53.75,39.0,0.0
595,True,200,100,2.0,200,1811.25,53.75,88.05,0.0
596,True,125,125,1.0,125,18726.0,70.5,10.13,0.0
596,True,188,125,1.5,188,4277.75,70.5,79.47,0.0
596,True,250,125,2.0,208,2815.5,70.5,86.49,0.0
597,True,114,114,1.0,114,2251.5,59.0,69.06,0.0
597,True,171,114,1.5,171,2089.0,59.0,71.29,0.0
597,True,228,114,2.0,192,1911.25,59.0,73.73,0.0
598,True,105,105,1.0,105,3660.75,74.75,51.16,0.0
598,True,158,105,1.5,158,3040.25,74.75,59.44,0.0
598,True,210,105,2.0,192,2422.0,74.75,67.69,0.0
599,True,121,121,1.0,121,3220.0,73.5,47.45,0.0
599,True,182,121,1.5,182,2488.75,73.5,59.38,0.0
599,True,242,121,2.0,192,2393.25,73.5,60.94,0.0
600,True,104,104,1.0,104,4491.0,79.5,30.25,0.0
600,True,156,104,1.5,124,3288.5,79.5,48.93,0.0
600,True,208,104,2.0,208,3085.25,79.5,52.08,0.0
601,True,114,114,1.0,114,2105.5,55.5,43.77,0.0
601,True,171,114,1.5,116,2088.5,55.5,44.22,0.0
601,True,228,114,2.0,216,2036.25,55.5,45.62,0.0
602,True,130,130,1.0,130,3719.25,83.5,37.05,0.0
602,True,195,130,1.5,195,3476.0,83.5,41.17,0.0
602,True,260,130,2.0,220,3224.75,83.5,45.42,0.0
603,True,123,123,1.0,123,4048.0,73.0,38.71,0.0
603,True,185,123,1.5,152,3917.75,73.0,40.68,0.0
603,True,246,123,2.0,216,3245.0,73.0,50.86,0.0
604,True,156,156,1.0,156,6304.0,88.0,26.79,0.0
604,True,234,156,1.5,220,4878.5,88.0,43.35,0.0
604,True,312,156,2.0,312,3418.5,88.0,60.3,0.0
605,True,96,96,1.0,96,7166.5,71.75,11.4,0.0
605,True,144,96,1.5,124,4027.5,71.75,50.21,0.0
605,True,192,96,2.0,152,3960.75,71.75,51.03,0.0
606,True,135,135,1.0,135,6041.5,69.0,26.34,0.0
606,True,203,135,1.5,203,2795.25,69.0,65.92,0.0
606,True,270,135,2.0,270,2227.0,69.0,72.85,0.0
607,True,100,100,1.0,100,8482.0,72.0,12.67,0.0
607,True,150,100,1.5,150,5442.25,72.0,43.97,0.0
607,True,200,100,2.0,200,3016.0,72.0,68.95,0.0
608,True,109,109,1.0,109,7837.5,61.25,17.91,0.0
608,True,164,109,1.5,164,4930.0,61.25,48.37,0.0
608,True,218,109,2.0,218,2346.5,61.25,75.42,0.0
609,True,98,98,1.0,98,3569.5,55.25,41.33,0.0
609,True,147,98,1.5,147,1989.25,55.25,67.3,0.0
609,True,196,98,2.0,180,1703.0,55.25,72.01,0.0
610,True,110,110,1.0,110,2313.0,56.75,52.57,0.0
610,True,165,110,1.5,165,1858.25,56.75,61.9,0.0
610,True,220,110,2.0,180,1754.5,56.75,64.02,0.0
611,True,124,124,1.0,124,3258.25,78.0,58.82,0.0
611,True,186,124,1.5,186,2498.25,78.0,68.42,0.0
611,True,248,124,2.0,240,2417.0,78.0,69.45,0.0
612,True,107,107,1.0,107,2118.75,61.0,17.37,0.0
612,True,161,107,1.5,152,1894.0,61.0,26.13,0.0
612,True,214,107,2.0,152,1897.75,61.0,25.98,0.0
613,True,111,111,1.0,111,2339.25,70.0,32.71,0.0
613,True,167,111,1.5,154,2192.25,70.0,36.94,0.0
613,True,222,111,2.0,152,2189.0,70.0,37.03,0.0
614,True,122,122,1.0,122,2647.75,75.75,25.68,0.0
614,True,183,122,1.5,153,2378.25,75.75,33.25,0.0
614,True,244,122,2.0,153,2376.5,75.75,33.3,0.0
615,True,123,123,1.0,123,11792.75,88.0,11.95,0.0
615,True,185,123,1.5,185,7139.25,88.0,46.7,0.0
615,True,246,123,2.0,220,4837.75,88.0,63.88,0.0
616,True,112,112,1.0,112,6468.5,81.0,46.7,0.0
616,True,168,112,1.5,168,4486.75,81.0,63.03,0.0
616,True,224,112,2.0,221,3530.25,81.0,70.91,0.0
617,True,128,128,1.0,128,6407.25,81.5,28.49,0.0
617,True,192,128,1.5,192,4674.0,81.5,47.83,0.0
617,True,256,128,2.0,224,3615.5,81.5,59.65,0.0
618,True,102,102,1.0,102,8467.25,69.75,34.25,0.0
618,True,153,102,1.5,153,4569.75,69.75,64.51,0.0
618,True,204,102,2.0,204,3975.75,69.75,69.13,0.0
619,True,117,117,1.0,117,3450.75,56.0,52.32,0.0
619,True,176,117,1.5,128,3043.25,56.0,57.95,0.0
619,True,234,117,2.0,216,2618.25,56.0,63.82,0.0
620,True,104,104,1.0,104,6187.0,57.25,32.47,0.0
620,True,156,104,1.5,128,3387.0,57.25,63.03,0.0
620,True,208,104,2.0,208,2832.5,57.25,69.08,0.0
621,True,92,92,1.0,92,6317.5,60.0,4.01,0.0
621,True,138,92,1.5,128,3959.5,60.0,39.84,0.0
621,True,184,92,2.0,127,3895.25,60.0,40.82,0.0
622,True,127,127,1.0,127,5663.75,71.0,22.36,0.0
622,True,191,127,1.5,128,5647.25,71.0,22.59,0.0
622,True,254,127,2.0,128,5770.75,71.0,20.89,0.0
623,True,98,98,1.0,98,6880.5,62.75,3.21,0.0
623,True,147,98,1.5,124,4337.5,62.75,38.98,0.0
623,True,196,98,2.0,124,4280.5,62.75,39.79,0.0
624,True,122,122,1.0,122,13206.0,75.0,32.97,0.0
624,True,183,122,1.5,172,13141.5,75.0,33.3,0.0
624,True,244,122,2.0,243,10126.75,75.0,48.6,0.0
625,True,116,116,1.0,116,14891.0,73.75,16.84,0.0
625,True,174,116,1.5,172,13365.5,73.75,25.36,0.0
625,True,232,116,2.0,218,9753.5,73.75,45.53,0.0
626,True,118,118,1.0,118,8527.75,49.0,37.32,0.0
626,True,177,118,1.5,124,8101.0,49.0,40.46,0.0
626,True,236,118,2.0,214,5930.25,49.0,56.41,0.0
627,True,167,167,1.0,167,22583.75,103.0,30.43,0.0
627,True,251,167,1.5,216,15137.0,103.0,53.37,0.0
627,True,334,167,2.0,312,12750.5,103.0,60.72,0.0
628,True,111,111,1.0,111,14175.75,58.75,32.75,0.0
628,True,167,111,1.5,167,9546.25,58.75,54.71,0.0
628,True,222,111,2.0,216,6447.0,58.75,69.42,0.0
629,True,114,114,1.0,114,17701.75,79.0,12.18,0.0
629,True,171,114,1.5,171,13082.5,79.0,35.1,0.0
629,True,228,114,2.0,216,9807.25,79.0,51.35,0.0
630,True,92,92,1.0,92,12383.0,61.0,11.52,0.0
630,True,138,92,1.5,120,8195.0,61.0,41.44,0.0
630,True,184,92,2.0,176,8209.25,61.0,41.34,0.0
631,True,117,117,1.0,117,10864.5,71.75,27.67,0.0
631,True,176,117,1.5,176,10233.5,71.75,31.87,0.0
631,True,234,117,2.0,216,7518.5,71.75,49.94,0.0
632,True,129,129,1.0,129,13560.25,85.25,20.25,0.0
632,True,194,129,1.5,194,12620.5,85.25,25.78,0.0
632,True,258,129,2.0,258,9638.25,85.25,43.32,0.0
633,True,113,113,1.0,113,10587.25,71.5,19.74,0.0
633,True,170,113,1.5,170,8732.75,71.5,33.8,0.0
633,True,226,113,2.0,220,5939.0,71.5,54.98,0.0
634,True,99,99,1.0,99,9692.75,51.0,32.66,0.0
634,True,149,99,1.5,149,6472.0,51.0,55.03,0.0
634,True,198,99,2.0,198,4805.0,51.0,66.62,0.0
635,True,129,129,1.0,129,14660.25,84.75,25.27,0.0
635,True,194,129,1.5,194,10715.25,84.75,45.38,0.0
635,True,258,129,2.0,258,6170.75,84.75,68.54,0.0
636,True,133,133,1.0,133,9879.0,85.5,26.07,0.0
636,True,200,133,1.5,200,3935.0,85.5,70.55,0.0
636,True,266,133,2.0,212,3595.5,85.5,73.09,0.0
637,True,109,109,1.0,109,6730.25,60.5,43.91,0.0
637,True,164,109,1.5,164,3623.0,60.5,69.81,0.0
637,True,218,109,2.0,212,2287.25,60.5,80.94,0.0
638,True,112,112,1.0,112,5649.0,57.25,46.87,0.0
638,True,168,112,1.5,168,2950.75,57.25,72.25,0.0
638,True,224,112,2.0,212,2135.5,57.25,79.91,0.0
639,True,110,110,1.0,110,2661.0,65.75,42.23,0.0
639,True,165,110,1.5,116,2551.5,65.75,44.61,0.0
639,True,220,110,2.0,116,2552.75,65.75,44.58,0.0
640,True,140,140,1.0,140,4960.0,83.5,40.38,0.0
640,True,210,140,1.5,210,4267.75,83.5,48.7,0.0
640,True,280,140,2.0,216,4002.25,83.5,51.89,0.0
641,True,114,114,1.0,114,2718.5,68.5,39.74,0.0
641,True,171,114,1.5,116,2694.0,68.5,40.28,0.0
641,True,228,114,2.0,116,2694.75,68.5,40.26,0.0
642,True,113,113,1.0,113,17036.0,68.25,0.82,0.0
642,True,170,113,1.5,170,13313.5,68.25,22.49,0.0
642,True,226,113,2.0,197,13040.0,68.25,24.08,0.0
643,True,116,116,1.0,116,23304.5,85.0,0.37,0.0
643,True,174,116,1.5,174,19055.5,85.0,18.53,0.0
643,True,232,116,2.0,200,18476.0,85.0,21.01,0.0
644,True,110,110,1.0,110,21369.0,79.5,6.02,0.0
644,True,165,110,1.5,165,16108.0,79.5,29.16,0.0
644,True,220,110,2.0,200,15571.5,79.5,31.52,0.0
645,True,101,101,1.0,101,15211.25,57.25,8.48,0.0
645,True,152,101,1.5,104,14865.75,57.25,10.56,0.0
645,True,202,101,2.0,202,14349.25,57.25,13.67,0.0
646,True,117,117,1.0,117,22210.25,73.0,4.07,0.0
646,True,176,117,1.5,128,22188.25,73.0,4.17,0.0
646,True,234,117,2.0,220,18405.75,73.0,20.5,0.0
647,True,124,124,1.0,124,14805.25,51.25,3.37,0.0
647,True,186,124,1.5,124,14754.75,51.25,3.7,0.0
647,True,248,124,2.0,221,11340.5,51.25,25.98,0.0
648,True,149,149,1.0,149,29312.75,88.0,8.84,0.0
648,True,224,149,1.5,224,17716.0,88.0,44.9,0.0
648,True,298,149,2.0,298,13638.0,88.0,57.59,0.0
649,True,102,102,1.0,102,30217.0,74.5,6.93,0.0
649,True,153,102,1.5,124,21818.0,74.5,32.8,0.0
649,True,204,102,2.0,204,17420.25,74.5,46.34,0.0
650,True,117,117,1.0,117,22718.75,70.25,21.59,0.0
650,True,176,117,1.5,176,20611.25,70.25,28.87,0.0
650,True,234,117,2.0,224,11632.0,70.25,59.86,0.0
651,True,122,122,1.0,122,13343.25,62.0,36.02,0.0
651,True,183,122,1.5,183,12242.75,62.0,41.29,0.0
651,True,244,122,2.0,244,5294.5,62.0,74.61,0.0
652,True,105,105,1.0,105,19865.0,62.25,16.41,0.0
652,True,158,105,1.5,158,12097.5,62.25,49.1,0.0
652,True,210,105,2.0,210,6507.75,62.25,72.62,0.0
653,True,108,108,1.0,108,14469.0,52.0,18.23,0.0
653,True,162,108,1.5,128,9166.0,52.0,48.2,0.0
653,True,216,108,2.0,216,4184.0,52.0,76.36,0.0
654,True,100,100,1.0,100,15352.5,50.25,9.92,0.0
654,True,150,100,1.5,150,4149.25,50.25,75.65,0.0
654,True,200,100,2.0,196,1640.0,50.25,90.38,0.0
655,True,104,104,1.0,104,18914.75,68.25,18.46,0.0
655,True,156,104,1.5,156,6483.5,68.25,72.05,0.0
655,True,208,104,2.0,207,2462.0,68.25,89.39,0.0
656,True,98,98,1.0,98,15138.0,62.25,25.1,0.0
656,True,147,98,1.5,147,5567.0,62.25,72.46,0.0
656,True,196,98,2.0,196,2192.0,62.25,89.15,0.0
657,True,113,113,1.0,113,1838.5,53.5,52.23,0.0
657,True,170,113,1.5,119,1801.25,53.5,53.2,0.0
657,True,226,113,2.0,120,1805.25,53.5,53.1,0.0
658,True,109,109,1.0,109,2190.5,62.25,57.59,0.0
658,True,164,109,1.5,118,2144.5,62.25,58.48,0.0
658,True,218,109,2.0,118,2127.25,62.25,58.81,0.0
659,True,92,92,1.0,92,2195.75,55.25,54.03,0.0
659,True,138,92,1.5,116,1830.25,55.25,61.68,0.0
659,True,184,92,2.0,116,1838.25,55.25,61.51,0.0
660,True,131,131,1.0,131,15729.75,60.5,25.61,0.0
660,True,197,131,1.5,197,11463.75,60.5,45.78,0.0
660,True,262,131,2.0,217,7114.75,60.5,66.35,0.0
661,True,100,100,1.0,100,21739.25,67.75,13.94,0.0
661,True,150,100,1.5,150,13763.25,67.75,45.51,0.0
661,True,200,100,2.0,200,10522.75,67.75,58.34,0.0
662,True,128,128,1.0,128,10752.75,60.5,42.31,0.0
662,True,192,128,1.5,192,10157.25,60.5,45.51,0.0
662,True,256,128,2.0,216,5212.25,60.5,72.04,0.0
663,True,103,103,1.0,103,11706.0,56.25,16.79,0.0
663,True,155,103,1.5,124,6844.25,56.25,51.35,0.0
663,True,206,103,2.0,206,4396.25,56.25,68.75,0.0
664,True,135,135,1.0,135,14640.5,77.25,24.49,0.0
664,True,203,135,1.5,203,9865.5,77.25,49.12,0.0
664,True,270,135,2.0,270,5240.5,77.25,72.97,0.0
665,True,112,112,1.0,112,18291.5,84.75,13.7,0.0
665,True,168,112,1.5,168,15188.25,84.75,28.34,0.0
665,True,224,112,2.0,220,7847.25,84.75,62.98,0.0
666,True,110,110,1.0,110,9794.0,60.5,36.03,0.0
666,True,165,110,1.5,165,3812.0,60.5,75.1,0.0
666,True,220,110,2.0,216,2332.5,60.5,84.76,0.0
667,True,112,112,1.0,112,16167.75,81.75,16.2,0.0
667,True,168,112,1.5,168,7142.75,81.75,62.98,0.0
667,True,224,112,2.0,217,3336.25,81.75,82.71,0.0
668,True,119,119,1.0,119,14532.0,77.5,20.22,0.0
668,True,179,119,1.5,179,5003.5,77.5,72.53,0.0
668,True,238,119,2.0,218,3125.0,77.5,82.84,0.0
669,True,115,115,1.0,115,2079.25,54.5,60.61,0.0
669,True,173,115,1.5,173,1829.25,54.5,65.35,0.0
669,True,230,115,2.0,180,1827.75,54.5,65.38,0.0
670,True,123,123,1.0,123,2496.5,64.0,70.08,0.0
670,True,185,123,1.5,181,2274.75,64.0,72.74,0.0
670,True,246,123,2.0,181,2275.0,64.0,72.74,0.0
671,True,104,104,1.0,104,2590.0,63.5,68.54,0.0
671,True,156,104,1.5,156,2365.0,63.5,71.27,0.0
671,True,208,104,2.0,191,2158.75,63.5,73.77,0.0
672,True,115,115,1.0,115,2988.0,67.25,45.52,0.0
672,True,173,115,1.5,115,2997.75,67.25,45.35,0.0
672,True,230,115,2.0,216,2903.75,67.25,47.06,0.0
673,True,118,118,1.0,118,2972.75,64.25,41.8,0.0
673,True,177,118,1.5,168,3112.0,64.25,39.08,0.0
673,True,236,118,2.0,209,2894.0,64.25,43.35,0.0
674,True,122,122,1.0,122,2618.5,58.0,39.43,0.0
674,True,183,122,1.5,168,2527.25,58.0,41.54,0.0
674,True,244,122,2.0,216,2376.5,58.0,45.03,0.0
675,True,146,146,1.0,146,6872.0,70.75,39.27,0.0
675,True,219,146,1.5,219,2910.5,70.75,74.28,0.0
675,True,292,146,2.0,292,2649.5,70.75,76.59,0.0
676,True,107,107,1.0,107,4307.75,48.5,40.18,0.0
676,True,161,107,1.5,161,3095.75,48.5,57.01,0.0
676,True,214,107,2.0,214,1892.25,48.5,73.72,0.0
677,True,103,103,1.0,103,5769.5,53.5,28.64,0.0
677,True,155,103,1.5,120,3871.0,53.5,52.12,0.0
677,True,206,103,2.0,206,2240.75,53.5,72.29,0.0
678,True,121,121,1.0,121,2597.0,62.25,61.79,0.0
678,True,182,121,1.5,180,2333.75,62.25,65.67,0.0
678,True,242,121,2.0,199,2276.5,62.25,66.51,0.0
679,True,125,125,1.0,125,2564.75,63.25,58.2,0.0
679,True,188,125,1.5,187,2336.25,63.25,61.92,0.0
679,True,250,125,2.0,202,2345.25,63.25,61.78,0.0
680,True,123,123,1.0,123,3598.0,75.25,63.52,0.0
680,True,185,123,1.5,185,2793.5,75.25,71.68,0.0
680,True,246,123,2.0,202,2770.0,75.25,71.92,0.0
681,True,145,145,1.0,145,3824.25,76.0,16.62,0.0
681,True,218,145,1.5,215,2818.5,76.0,38.55,0.0
681,True,290,145,2.0,215,2792.25,76.0,39.12,0.0
682,True,111,111,1.0,111,2437.5,63.25,33.84,0.0
682,True,167,111,1.5,167,2339.0,63.25,36.51,0.0
682,True,222,111,2.0,180,2192.75,63.25,40.48,0.0
683,True,126,126,1.0,126,3015.5,75.25,21.72,0.0
683,True,189,126,1.5,184,2642.75,75.25,31.39,0.0
683,True,252,126,2.0,200,2646.5,75.25,31.3,0.0
684,True,121,121,1.0,121,2723.5,69.5,26.99,0.0
684,True,182,121,1.5,121,2725.5,69.5,26.94,0.0
684,True,242,121,2.0,121,2739.5,69.5,26.56,0.0
685,True,96,96,1.0,96,2527.5,60.5,27.11,0.0
685,True,144,96,1.5,120,2224.0,60.5,35.86,0.0
685,True,192,96,2.0,120,2223.25,60.5,35.88,0.0
686,True,112,112,1.0,112,2303.25,60.25,25.35,0.0
686,True,168,112,1.5,123,2261.5,60.25,26.71,0.0
686,True,224,112,2.0,118,2264.25,60.25,26.62,0.0
687,True,105,105,1.0,105,13074.75,62.0,34.29,0.0
687,True,158,105,1.5,158,7501.75,62.0,62.3,0.0
687,True,210,105,2.0,210,3760.5,62.0,81.1,0.0
688,True,115,115,1.0,115,22901.0,79.75,9.94,0.0
688,True,173,115,1.5,173,11606.25,79.75,54.36,0.0
688,True,230,115,2.0,220,6078.75,79.75,76.09,0.0
689,True,140,140,1.0,140,14957.0,66.25,27.43,0.0
689,True,210,140,1.5,210,5182.5,66.25,74.86,0.0
689,True,280,140,2.0,280,2474.0,66.25,88.0,0.0
690,True,115,115,1.0,115,6796.25,75.5,36.88,0.0
690,True,173,115,1.5,173,3379.75,75.5,68.61,0.0
690,True,230,115,2.0,216,2810.75,75.5,73.89,0.0
691,True,98,98,1.0,98,11553.75,74.25,2.28,0.0
691,True,147,98,1.5,147,5246.0,74.25,55.63,0.0
691,True,196,98,2.0,196,2759.5,74.25,76.66,0.0
692,True,116,116,1.0,116,4352.0,59.0,45.6,0.0
692,True,174,116,1.5,174,2253.25,59.0,71.84,0.0
692,True,232,116,2.0,188,2142.0,59.0,73.23,0.0
693,True,174,174,1.0,174,4044.25,82.75,26.13,0.0
693,True,261,174,1.5,216,3883.5,82.75,29.07,0.0
693,True,348,174,2.0,216,3876.25,82.75,29.2,0.0
694,True,100,100,1.0,100,2384.0,64.5,36.63,0.0
694,True,150,100,1.5,120,2390.5,64.5,36.45,0.0
694,True,200,100,2.0,120,2391.0,64.5,36.44,0.0
695,True,113,113,1.0,113,2968.5,74.5,23.13,0.0
695,True,170,113,1.5,124,2845.0,74.5,26.32,0.0
695,True,226,113,2.0,124,2851.25,74.5,26.16,0.0
696,True,131,131,1.0,131,7178.25,95.75,23.76,0.0
696,True,197,131,1.5,197,7294.75,95.75,22.52,0.0
696,True,262,131,2.0,262,5988.5,95.75,36.39,0.0
697,True,135,135,1.0,135,5509.0,73.25,30.94,0.0
697,True,203,135,1.5,203,5081.5,73.25,36.3,0.0
697,True,270,135,2.0,270,3716.5,73.25,53.41,0.0
698,True,133,133,1.0,133,4770.25,68.75,28.27,0.0
698,True,200,133,1.5,200,4450.5,68.75,33.08,0.0
698,True,266,133,2.0,266,3414.5,68.75,48.65,0.0
699,True,120,120,1.0,120,16099.5,80.25,13.14,0.0
699,True,180,120,1.5,180,6069.5,80.25,67.25,0.0
699,True,240,120,2.0,232,2938.5,80.25,84.15,0.0
700,True,114,114,1.0,114,13995.25,64.75,16.57,0.0
700,True,171,114,1.5,171,4980.5,64.75,70.31,0.0
700,True,228,114,2.0,228,2325.5,64.75,86.14,0.0
701,True,97,97,1.0,97,15300.5,55.0,6.67,0.0
701,True,146,97,1.5,146,6479.75,55.0,60.47,0.0
701,True,194,97,2.0,194,2229.5,55.0,86.4,0.0
702,True,125,125,1.0,125,2576.75,70.25,64.41,0.0
702,True,188,125,1.5,136,2545.5,70.25,64.84,0.0
702,True,250,125,2.0,136,2544.75,70.25,64.85,0.0
703,True,130,130,1.0,130,2912.0,71.5,63.22,0.0
703,True,195,130,1.5,140,2634.25,71.5,66.73,0.0
703,True,260,130,2.0,252,2619.0,71.5,66.92,0.0
704,True,145,145,1.0,145,2463.75,64.5,48.44,0.0
704,True,218,145,1.5,204,2413.25,64.5,49.49,0.0
704,True,290,145,2.0,281,2362.75,64.5,50.55,0.0
705,True,110,110,1.0,110,8842.75,67.75,9.27,0.0
705,True,165,110,1.5,165,4859.5,67.75,50.14,0.0
705,True,220,110,2.0,220,2771.75,67.75,71.56,0.0
706,True,123,123,1.0,123,5963.5,59.25,25.67,0.0
706,True,185,123,1.5,185,2763.75,59.25,65.55,0.0
706,True,246,123,2.0,246,2132.5,59.25,73.42,0.0
707,True,112,112,1.0,112,8844.75,84.25,9.68,0.0
707,True,168,112,1.5,168,5826.75,84.25,40.5,0.0
707,True,224,112,2.0,224,3420.75,84.25,65.07,0.0
708,True,97,97,1.0,97,2666.75,57.5,34.8,0.0
708,True,146,97,1.5,146,2102.5,57.5,48.6,0.0
708,True,194,97,2.0,172,1975.0,57.5,51.71,0.0
709,True,101,101,1.0,101,3057.5,64.75,52.81,0.0
709,True,152,101,1.5,152,2345.25,64.75,63.8,0.0
709,True,202,101,2.0,172,2236.75,64.75,65.48,0.0
710,True,114,114,1.0,114,2129.75,51.75,60.46,0.0
710,True,171,114,1.5,171,1771.75,51.75,67.1,0.0
710,True,228,114,2.0,172,1769.75,51.75,67.14,0.0
711,True,100,100,1.0,100,2097.0,50.0,35.12,0.0
711,True,150,100,1.5,118,1812.0,50.0,43.94,0.0
711,True,200,100,2.0,188,1685.25,50.0,47.86,0.0
712,True,103,103,1.0,103,2275.0,54.0,31.54,0.0
712,True,155,103,1.5,119,2103.75,54.0,36.69,0.0
712,True,206,103,2.0,188,1838.75,54.0,44.67,0.0
713,True,129,129,1.0,129,4841.25,65.25,16.86,0.0
713,True,194,129,1.5,194,2543.5,65.25,56.32,0.0
713,True,258,129,2.0,248,2222.0,65.25,61.84,0.0
714,True,101,101,1.0,101,2851.5,60.0,65.74,0.0
714,True,152,101,1.5,152,2046.0,60.0,75.42,0.0
714,True,202,101,2.0,184,2006.5,60.0,75.89,0.0
715,True,137,137,1.0,137,4098.25,94.25,62.93,0.0
715,True,206,137,1.5,188,3400.0,94.25,69.24,0.0
715,True,274,137,2.0,188,3400.0,94.25,69.24,0.0
716,True,129,129,1.0,129,3950.25,87.25,54.76,0.0
716,True,194,129,1.5,188,3136.5,87.25,64.08,0.0
716,True,258,129,2.0,189,3139.75,87.25,64.04,0.0
717,True,119,119,1.0,119,2143.25,56.5,14.94,0.0
717,True,179,119,1.5,120,2171.5,56.5,13.82,0.0
717,True,238,119,2.0,238,1883.25,56.5,25.26,0.0
718,True,113,113,1.0,113,2817.75,69.5,8.0,0.0
718,True,170,113,1.5,116,2817.5,69.5,8.01,0.0
718,True,226,113,2.0,226,2605.75,69.5,14.92,0.0
719,True,124,124,1.0,124,2121.25,55.0,14.43,0.0
719,True,186,124,1.5,124,2148.25,55.0,13.34,0.0
719,True,248,124,2.0,248,1778.25,55.0,28.27,0.0
720,True,94,94,1.0,94,10349.75,47.75,10.38,0.0
720,True,141,94,1.5,141,1861.75,47.75,83.88,0.0
720,True,188,94,2.0,180,1559.75,47.75,86.49,0.0
721,True,135,135,1.0,135,6915.75,79.5,54.7,0.0
721,True,203,135,1.5,192,2775.0,79.5,81.82,0.0
721,True,270,135,2.0,270,2565.5,79.5,83.2,0.0
722,True,117,117,1.0,117,12500.75,75.0,9.88,0.0
722,True,176,117,1.5,176,2710.0,75.0,80.46,0.0
722,True,234,117,2.0,234,2546.75,75.0,81.64,0.0
723,True,112,112,1.0,112,2322.25,64.25,8.79,0.0
723,True,168,112,1.5,168,2058.75,64.25,19.14,0.0
723,True,224,112,2.0,180,2058.75,64.25,19.14,0.0
724,True,129,129,1.0,129,2902.75,78.0,6.13,0.0
724,True,194,129,1.5,184,2534.5,78.0,18.04,0.0
724,True,258,129,2.0,255,2529.25,78.0,18.21,0.0
725,True,120,120,1.0,120,2793.5,74.25,6.49,0.0
725,True,180,120,1.5,180,2403.75,74.25,19.54,0.0
725,True,240,120,2.0,228,2414.75,74.25,19.17,0.0
726,True,111,111,1.0,111,1778.75,52.75,6.09,0.0
726,True,167,111,1.5,164,1727.25,52.75,8.8,0.0
726,True,222,111,2.0,165,1728.25,52.75,8.75,0.0
727,True,132,132,1.0,132,2902.25,81.5,7.45,0.0
727,True,198,132,1.5,183,2765.25,81.5,11.82,0.0
727,True,264,132,2.0,256,2713.5,81.5,13.47,0.0
728,True,106,106,1.0,106,1572.5,44.75,3.62,0.0
728,True,159,106,1.5,159,1517.0,44.75,7.02,0.0
728,True,212,106,2.0,169,1486.0,44.75,8.92,0.0
729,True,138,138,1.0,138,2721.5,70.75,11.99,0.0
729,True,207,138,1.5,184,2461.0,70.75,20.41,0.0
729,True,276,138,2.0,184,2458.75,70.75,20.49,0.0
730,True,99,99,1.0,99,2350.5,62.25,11.53,0.0
730,True,149,99,1.5,149,2202.25,62.25,17.11,0.0
730,True,198,99,2.0,176,2139.0,62.25,19.49,0.0
731,True,117,117,1.0,117,2691.5,67.5,12.23,0.0
731,True,176,117,1.5,176,2323.0,67.5,24.25,0.0
731,True,234,117,2.0,176,2318.25,67.5,24.4,0.0
732,True,140,140,1.0,140,3953.0,83.5,6.47,0.0
732,True,210,140,1.5,210,3400.25,83.5,19.54,0.0
732,True,280,140,2.0,280,2382.0,83.5,43.64,0.0
733,True,127,127,1.0,127,2714.5,70.75,6.1,0.0
733,True,191,127,1.5,191,2724.0,70.75,5.77,0.0
733,True,254,127,2.0,253,2584.25,70.75,10.6,0.0
734,True,115,115,1.0,115,2078.5,55.25,7.76,0.0
734,True,173,115,1.5,124,2081.25,55.25,7.63,0.0
734,True,230,115,2.0,220,1994.5,55.25,11.48,0.0
735,True,110,110,1.0,110,11099.25,63.5,23.16,0.0
735,True,165,110,1.5,165,2700.25,63.5,81.31,0.0
735,True,220,110,2.0,220,1254.75,63.5,91.31,0.0
736,True,94,94,1.0,94,15149.5,58.5,12.25,0.0
736,True,141,94,1.5,141,3632.75,58.5,78.96,0.0
736,True,188,94,2.0,188,1432.0,58.5,91.71,0.0
737,True,182,182,1.0,182,5089.75,90.0,66.31,0.0
737,True,273,182,1.5,264,2204.5,90.0,85.41,0.0
