SlackCoeff,CarbonSavings(%),EnergySavings(%),UtilizationRatio
1.0,18.34749766573296,1.7743697478991596,54.79
1.5,37.84913888888889,2.4116203703703705,43.63
2.0,31.57226851851852,0.4161851851851852,29.58
