Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
65,True,147,98,1.5,147,17275.75,215.75,23.79,2.04
65,True,196,98,2.0,120,19225.0,218.75,15.19,0.68
66,True,115,115,1.0,115,80287.0,303.75,5.07,2.49
66,True,138,115,1.2,138,70253.25,300.25,16.93,3.61
66,True,173,115,1.5,173,77549.5,302.0,8.3,3.05
66,True,230,115,2.0,230,71364.75,302.75,15.62,2.81
67,True,117,117,1.0,117,85478.0,332.0,10.06,0.75
67,True,141,117,1.2,141,77554.0,326.0,18.4,2.54
67,True,176,117,1.5,176,86711.75,327.75,8.77,2.02
67,True,234,117,2.0,234,82030.75,337.5,13.69,-0.9
68,True,102,102,1.0,102,52738.5,193.25,16.89,4.57
68,True,123,102,1.2,123,40495.75,200.25,36.18,1.11
68,True,153,102,1.5,153,43485.0,189.75,31.47,6.3
68,True,204,102,2.0,204,46978.5,198.0,25.97,2.22
69,True,109,109,1.0,109,97585.75,280.5,21.26,1.84
69,True,131,109,1.2,131,60704.75,275.75,51.02,3.5
69,True,164,109,1.5,164,51264.5,292.5,58.64,-2.36
69,True,218,109,2.0,217,24809.25,289.25,79.98,-1.22
70,True,98,98,1.0,98,90787.0,216.0,11.82,4.11
70,True,118,98,1.2,118,49450.25,215.25,51.97,4.44
70,True,147,98,1.5,145,32088.0,218.25,68.84,3.11
70,True,196,98,2.0,196,34324.0,225.0,66.66,0.11
71,True,99,99,1.0,99,105422.5,280.0,9.71,2.86
71,True,119,99,1.2,119,61558.5,279.0,47.28,3.21
71,True,149,99,1.5,149,47314.25,282.75,59.48,1.91
71,True,198,99,2.0,198,44013.0,294.0,62.3,-1.99
72,True,119,119,1.0,119,27846.0,348.25,30.32,2.25
72,True,143,119,1.2,142,21110.25,353.0,47.18,0.91
72,True,179,119,1.5,159,31016.5,353.5,22.39,0.77
72,True,238,119,2.0,229,39087.75,351.5,2.2,1.33
73,True,101,101,1.0,101,30948.25,311.75,38.46,2.5
73,True,122,101,1.2,122,18986.5,315.25,62.25,1.41
73,True,152,101,1.5,150,19208.25,315.0,61.8,1.49
73,True,202,101,2.0,202,26321.25,320.75,47.66,-0.31
74,True,106,106,1.0,106,21530.5,301.5,37.28,0.0
74,True,128,106,1.2,128,16540.0,298.25,51.82,1.08
74,True,159,106,1.5,147,18545.25,304.0,45.97,-0.83
74,True,212,106,2.0,132,19554.25,307.75,43.03,-2.07
75,True,111,111,1.0,111,72830.25,412.25,11.35,1.26
75,True,134,111,1.2,134,45939.75,409.75,44.08,1.86
75,True,167,111,1.5,167,50473.5,404.0,38.56,3.23
75,True,222,111,2.0,222,50421.75,410.25,38.62,1.74
76,True,93,93,1.0,93,88773.75,368.0,0.91,0.81
76,True,112,93,1.2,112,62221.0,372.75,30.55,-0.47
76,True,140,93,1.5,140,42762.25,373.25,52.27,-0.61
76,True,186,93,2.0,186,66832.25,378.0,25.4,-1.89
77,True,113,113,1.0,113,36019.25,301.5,47.89,-0.25
77,True,136,113,1.2,136,21887.25,297.75,68.34,1.0
77,True,170,113,1.5,153,32149.75,297.5,53.49,1.08
77,True,226,113,2.0,225,52737.75,309.25,23.71,-2.83
78,True,98,98,1.0,98,28561.5,245.0,21.87,3.54
78,True,118,98,1.2,118,22184.75,242.75,39.31,4.43
78,True,147,98,1.5,136,20056.0,239.25,45.14,5.81
78,True,196,98,2.0,196,26530.25,249.25,27.43,1.87
79,True,94,94,1.0,94,46917.0,228.0,24.09,3.8
79,True,113,94,1.2,113,27744.5,230.0,55.11,2.95
79,True,141,94,1.5,141,23618.75,224.25,61.79,5.38
79,True,188,94,2.0,182,33183.75,231.0,46.31,2.53
80,True,104,104,1.0,104,55458.0,296.75,22.31,-0.25
80,True,125,104,1.2,125,30948.0,296.75,56.65,-0.25
80,True,156,104,1.5,155,33242.75,294.0,53.43,0.68
80,True,208,104,2.0,124,46830.0,303.25,34.4,-2.45
81,True,112,112,1.0,112,61181.0,305.5,37.53,-0.58
81,True,135,112,1.2,135,25470.0,303.75,73.99,0.0
81,True,168,112,1.5,168,32067.0,302.5,67.26,0.41
81,True,224,112,2.0,224,51613.5,311.5,47.3,-2.55
82,True,113,113,1.0,113,53691.0,270.5,30.61,1.19
82,True,136,113,1.2,136,20531.0,273.5,73.46,0.09
82,True,170,113,1.5,170,20667.0,266.5,73.29,2.65
82,True,226,113,2.0,226,19024.5,280.75,75.41,-2.56
83,True,98,98,1.0,98,109372.0,275.5,7.31,1.87
83,True,118,98,1.2,118,53719.75,272.75,54.47,2.85
83,True,147,98,1.5,147,22223.5,273.0,81.17,2.76
83,True,196,98,2.0,196,32409.5,280.75,72.53,0.0
84,True,102,102,1.0,102,80951.0,315.5,1.61,0.86
84,True,123,102,1.2,123,47292.75,316.75,42.52,0.47
84,True,153,102,1.5,153,20848.75,320.5,74.66,-0.71
84,True,204,102,2.0,204,20107.0,323.0,75.56,-1.49
85,True,112,112,1.0,112,30065.0,237.5,39.03,4.23
85,True,135,112,1.2,135,12199.5,247.25,75.26,0.3
85,True,168,112,1.5,168,12915.75,237.75,73.81,4.13
85,True,224,112,2.0,224,13910.5,238.25,71.79,3.93
86,True,107,107,1.0,107,57952.75,301.25,27.3,1.55
