Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
141,True,107,107,1.0,107,42769.0,202.5,29.51,2.53
141,True,161,107,1.5,161,42422.75,196.75,30.08,5.29
141,True,214,107,2.0,199,37255.75,204.0,38.59,1.81
142,True,98,98,1.0,98,38516.0,192.5,23.13,1.28
142,True,147,98,1.5,147,41194.75,189.5,17.79,2.82
142,True,196,98,2.0,196,30898.75,199.0,38.34,-2.05
143,True,106,106,1.0,106,30983.25,153.0,19.04,4.38
143,True,159,106,1.5,159,31219.0,153.5,18.42,4.06
143,True,212,106,2.0,209,24379.0,150.5,36.29,5.94
144,True,92,92,1.0,92,27910.0,174.25,22.62,0.71
144,True,138,92,1.5,138,27834.0,174.0,22.84,0.85
144,True,184,92,2.0,184,26851.5,173.75,25.56,1.0
145,True,113,113,1.0,113,38140.0,220.5,22.41,0.56
145,True,170,113,1.5,170,42267.5,223.75,14.01,-0.9
145,True,226,113,2.0,191,36707.75,226.25,25.32,-2.03
146,True,88,88,1.0,88,50717.0,242.0,12.12,3.59
146,True,132,88,1.5,132,43108.0,236.75,25.3,5.68
146,True,176,88,2.0,176,44876.25,243.5,22.24,2.99
147,True,114,114,1.0,114,39888.0,187.0,11.42,2.86
147,True,171,114,1.5,171,39289.75,176.5,12.75,8.31
147,True,228,114,2.0,193,40078.75,187.5,11.0,2.6
148,True,95,95,1.0,95,25611.25,154.75,24.02,0.8
148,True,143,95,1.5,140,27897.75,153.5,17.23,1.6
148,True,190,95,2.0,171,30610.25,151.0,9.19,3.21
149,True,93,93,1.0,93,33099.5,180.75,18.95,4.74
149,True,140,93,1.5,114,33257.0,179.25,18.57,5.53
149,True,186,93,2.0,185,34123.0,179.0,16.45,5.67
150,True,92,92,1.0,92,50912.75,199.75,15.39,6.44
150,True,138,92,1.5,138,50513.0,196.75,16.05,7.85
150,True,184,92,2.0,184,38338.5,195.75,36.28,8.31
151,True,103,103,1.0,103,61060.5,233.0,15.1,6.99
151,True,155,103,1.5,155,61960.5,234.5,13.85,6.39
151,True,206,103,2.0,206,44002.0,234.75,38.82,6.29
152,True,87,87,1.0,87,49442.0,192.75,15.7,6.2
152,True,131,87,1.5,130,47167.0,187.75,19.58,8.64
152,True,174,87,2.0,174,40719.0,192.0,30.57,6.57
153,True,141,94,1.5,121,25981.0,172.0,44.08,7.28
153,True,94,94,1.0,94,27266.0,175.75,41.32,5.26
153,True,188,94,2.0,188,23557.0,175.0,49.3,5.66
154,True,82,82,1.0,82,48385.0,214.5,22.75,3.81
154,True,123,82,1.5,120,35878.75,216.0,42.72,3.14
154,True,164,82,2.0,164,42550.25,226.25,32.07,-1.46
155,True,106,106,1.0,106,33134.0,203.5,28.22,5.68
155,True,159,106,1.5,138,36299.0,211.5,21.36,1.97
155,True,212,106,2.0,212,36165.5,184.5,21.65,14.48
156,True,103,103,1.0,103,20049.75,152.75,40.03,5.12
156,True,155,103,1.5,104,24339.25,152.75,27.2,5.12
156,True,206,103,2.0,205,20673.25,163.5,38.17,-1.55
157,True,95,95,1.0,95,37869.5,226.25,13.13,3.62
157,True,143,95,1.5,142,36928.5,221.5,15.29,5.64
157,True,190,95,2.0,190,33506.0,231.5,23.14,1.38
158,True,97,97,1.0,97,34310.25,217.75,8.47,1.36
158,True,146,97,1.5,146,36286.25,215.75,3.2,2.27
158,True,194,97,2.0,192,30773.0,224.5,17.9,-1.7
159,True,167,111,1.5,167,47267.0,255.0,19.65,4.85
159,True,111,111,1.0,111,49947.75,259.5,15.1,3.17
159,True,222,111,2.0,217,37498.25,267.25,36.26,0.28
160,True,106,106,1.0,106,48577.0,259.25,10.62,1.52
160,True,159,106,1.5,159,48299.0,251.0,11.14,4.65
160,True,212,106,2.0,212,41720.5,269.0,23.24,-2.18
161,True,112,112,1.0,112,50109.0,264.75,14.19,3.38
161,True,168,112,1.5,168,48366.25,268.0,17.17,2.19
161,True,224,112,2.0,209,41296.5,272.25,29.28,0.64
162,True,108,108,1.0,108,18834.0,138.5,34.86,0.54
162,True,162,108,1.5,162,20765.75,134.25,28.17,3.59
162,True,216,108,2.0,202,16531.0,141.75,42.82,-1.8
163,True,115,115,1.0,115,26702.0,184.75,42.17,4.15
163,True,173,115,1.5,173,25425.0,180.0,44.94,6.61
163,True,230,115,2.0,224,26037.75,187.75,43.61,2.59
164,True,104,104,1.0,104,19430.5,151.0,25.27,-1.68
164,True,156,104,1.5,152,21308.25,147.0,18.05,1.01
164,True,208,104,2.0,208,19604.25,152.5,24.6,-2.69
165,True,95,95,1.0,95,28207.0,205.5,22.3,2.49
165,True,143,95,1.5,104,27000.5,208.75,25.63,0.95
165,True,190,95,2.0,188,27731.75,208.5,23.61,1.07
166,True,94,94,1.0,94,32101.75,220.5,23.3,5.06
166,True,141,94,1.5,141,31421.0,224.75,24.93,3.23
166,True,188,94,2.0,182,32812.0,219.25,21.6,5.6
167,True,92,92,1.0,92,32087.25,213.25,14.22,2.85
167,True,138,92,1.5,136,28748.75,214.0,23.14,2.51
167,True,184,92,2.0,184,31130.5,208.25,16.78,5.13
168,True,110,110,1.0,110,38697.75,206.25,5.99,2.6
168,True,165,110,1.5,165,35564.25,202.25,13.6,4.49
168,True,220,110,2.0,202,29293.25,210.75,28.83,0.47
169,True,97,97,1.0,97,36283.25,209.0,18.72,5.54
169,True,146,97,1.5,146,35948.75,195.0,19.47,11.86
169,True,194,97,2.0,194,28278.25,202.5,36.65,8.47
170,True,110,110,1.0,110,45530.75,246.25,8.14,0.3
170,True,165,110,1.5,165,42526.0,235.25,14.2,4.76
170,True,220,110,2.0,206,32530.5,252.5,34.37,-2.23
171,True,100,100,1.0,100,16750.0,155.75,37.55,4.89
171,True,150,100,1.5,100,17430.5,153.5,35.01,6.26
171,True,200,100,2.0,191,18136.5,161.5,32.38,1.37
172,True,90,90,1.0,90,27178.5,202.5,27.9,1.94
172,True,135,90,1.5,104,26341.25,201.75,30.12,2.3
172,True,180,90,2.0,180,25075.0,205.5,33.48,0.48
173,True,104,104,1.0,104,24309.0,201.25,14.87,-1.39
173,True,156,104,1.5,110,27121.25,206.0,5.02,-3.78
173,True,208,104,2.0,208,22535.75,200.25,21.08,-0.88
174,True,112,112,1.0,112,22848.75,189.5,40.83,-2.29
174,True,168,112,1.5,168,21100.0,188.5,45.36,-1.75
174,True,224,112,2.0,179,25137.5,189.25,34.9,-2.16
175,True,98,98,1.0,98,20409.25,187.75,37.76,-0.13
175,True,147,98,1.5,147,22330.25,181.0,31.9,3.47
175,True,196,98,2.0,193,19992.25,185.75,39.03,0.93
176,True,110,110,1.0,110,24797.0,203.5,46.86,4.01
176,True,165,110,1.5,165,26934.25,204.75,42.28,3.42
176,True,220,110,2.0,219,21923.5,206.25,53.02,2.71
177,True,99,99,1.0,99,10315.0,110.5,47.01,10.16
177,True,149,99,1.5,131,11211.5,109.5,42.41,10.98
177,True,198,99,2.0,192,12084.0,114.25,37.93,7.11
178,True,106,106,1.0,106,20318.0,184.0,43.1,1.08
178,True,159,106,1.5,157,20945.5,183.5,41.34,1.34
178,True,212,106,2.0,196,23094.75,188.75,35.32,-1.48
179,True,98,98,1.0,98,32523.5,247.25,17.22,3.13
179,True,147,98,1.5,147,32093.75,246.25,18.31,3.53
179,True,196,98,2.0,196,27565.5,250.0,29.84,2.06
180,True,102,102,1.0,102,30849.5,232.25,20.36,0.11
180,True,153,102,1.5,142,32738.0,232.25,15.49,0.11
180,True,204,102,2.0,202,30715.5,247.5,20.71,-6.45
181,True,104,104,1.0,104,27050.5,214.5,24.79,1.04
181,True,156,104,1.5,156,29444.5,206.75,18.13,4.61
181,True,208,104,2.0,200,24769.0,217.75,31.13,-0.46
182,True,88,88,1.0,88,47014.0,267.0,14.58,3.87
182,True,132,88,1.5,132,40529.25,271.25,26.36,2.34
182,True,176,88,2.0,176,36045.0,271.5,34.51,2.25
183,True,111,111,1.0,111,30743.0,239.0,33.8,1.75
183,True,167,111,1.5,167,30673.75,237.5,33.95,2.36
183,True,222,111,2.0,206,30832.75,239.5,33.61,1.54
184,True,99,99,1.0,99,26154.25,218.0,21.1,2.35
184,True,149,99,1.5,148,28701.25,218.5,13.41,2.13
184,True,198,99,2.0,198,24968.5,212.25,24.67,4.93
185,True,111,111,1.0,111,26253.75,200.0,12.45,0.0
185,True,167,111,1.5,167,25373.75,197.25,15.38,1.38
185,True,222,111,2.0,192,24940.25,209.0,16.83,-4.5
186,True,93,93,1.0,93,19694.5,168.75,32.77,-1.2
186,True,140,93,1.5,140,22588.0,169.5,22.89,-1.65
186,True,186,93,2.0,184,20551.75,165.75,29.84,0.6
187,True,84,84,1.0,84,28174.5,186.5,17.87,3.49
187,True,126,84,1.5,126,22920.0,187.75,33.19,2.85
187,True,168,84,2.0,168,24500.0,201.0,28.59,-4.01
188,True,95,95,1.0,95,33793.25,235.75,11.39,1.67
188,True,143,95,1.5,143,32265.25,235.75,15.4,1.67
188,True,190,95,2.0,188,30298.0,247.5,20.56,-3.23
189,True,101,101,1.0,101,32433.25,212.5,20.34,5.24
189,True,152,101,1.5,150,35308.75,210.5,13.28,6.13
189,True,202,101,2.0,200,35112.0,203.25,13.76,9.36
190,True,104,104,1.0,104,36351.5,224.5,23.61,6.07
190,True,156,104,1.5,108,38449.25,231.75,19.21,3.03
190,True,208,104,2.0,203,39125.75,232.0,17.78,2.93
191,True,94,94,1.0,94,27827.0,184.75,7.87,0.54
191,True,141,94,1.5,120,29341.5,185.75,2.86,0.0
191,True,188,94,2.0,188,28823.75,195.0,4.57,-4.98
192,True,103,103,1.0,103,33243.25,206.5,18.93,4.29
192,True,155,103,1.5,103,35440.0,214.25,13.58,0.7
192,True,206,103,2.0,196,34469.5,202.5,15.94,6.14
193,True,107,107,1.0,107,53381.5,286.75,16.73,3.04
193,True,161,107,1.5,161,55527.0,287.25,13.38,2.87
193,True,214,107,2.0,198,52493.5,288.25,18.12,2.54
194,True,94,94,1.0,94,26770.75,172.25,34.69,6.64
194,True,141,94,1.5,136,27239.0,173.25,33.55,6.1
194,True,188,94,2.0,188,28641.25,179.75,30.12,2.57
195,True,111,111,1.0,111,56109.25,262.25,8.81,0.76
195,True,167,111,1.5,167,53769.75,259.5,12.61,1.8
195,True,222,111,2.0,221,45560.75,249.0,25.95,5.77
196,True,107,107,1.0,107,36419.0,189.5,18.94,-1.07
196,True,161,107,1.5,161,37101.0,179.25,17.43,4.4
196,True,214,107,2.0,206,29227.25,194.0,34.95,-3.47
197,True,104,104,1.0,104,38340.25,203.75,18.18,-0.62
197,True,156,104,1.5,151,39906.0,204.75,14.84,-1.11
197,True,208,104,2.0,207,36528.75,213.0,22.04,-5.19
198,True,78,78,1.0,78,71656.0,298.0,2.34,1.32
198,True,117,78,1.5,117,52444.75,292.25,28.53,3.23
198,True,156,78,2.0,156,54758.0,290.5,25.37,3.81
199,True,112,112,1.0,112,29009.0,189.75,23.08,2.19
199,True,168,112,1.5,168,27893.25,187.75,26.04,3.22
199,True,224,112,2.0,194,26556.0,194.5,29.59,-0.26
200,True,107,107,1.0,107,29641.25,194.25,26.54,-2.64
200,True,161,107,1.5,161,32811.25,196.5,18.68,-3.83
200,True,214,107,2.0,196,26724.75,195.25,33.77,-3.17
201,True,101,101,1.0,101,18868.0,146.0,21.78,1.68
201,True,152,101,1.5,139,20980.25,153.25,13.03,-3.2
201,True,202,101,2.0,202,18803.0,146.0,22.05,1.68
202,True,94,94,1.0,94,23140.0,172.25,27.91,1.57
202,True,141,94,1.5,110,24061.5,173.5,25.04,0.86
202,True,188,94,2.0,188,20114.25,173.0,37.34,1.14
203,True,85,85,1.0,85,27642.75,164.25,27.26,6.28
203,True,128,85,1.5,126,22938.5,167.5,39.64,4.42
203,True,170,85,2.0,170,22932.0,179.0,39.66,-2.14
204,True,115,115,1.0,115,29453.5,221.25,36.34,3.7
204,True,173,115,1.5,173,28298.25,226.25,38.84,1.52
204,True,230,115,2.0,230,29908.75,230.0,35.36,-0.11
205,True,84,84,1.0,84,49165.75,244.25,13.89,3.74
205,True,126,84,1.5,126,35174.75,244.25,38.39,3.74
205,True,168,84,2.0,168,33979.0,248.0,40.49,2.27
206,True,72,72,1.0,72,31442.5,145.0,16.32,1.69
206,True,108,72,1.5,107,16982.0,150.25,54.8,-1.86
206,True,144,72,2.0,129,18417.5,152.25,50.98,-3.22
207,True,106,106,1.0,106,36478.0,256.25,31.66,0.29
207,True,159,106,1.5,159,38071.0,247.0,28.68,3.89
207,True,212,106,2.0,165,38254.25,261.75,28.33,-1.85
208,True,95,95,1.0,95,18153.0,162.0,38.86,0.46
208,True,143,95,1.5,139,19717.5,162.5,33.59,0.15
208,True,190,95,2.0,190,17139.5,161.5,42.27,0.77
209,True,102,102,1.0,102,24466.0,202.0,39.46,-1.38
209,True,153,102,1.5,150,28506.0,200.75,29.46,-0.75
209,True,204,102,2.0,200,24499.0,203.0,39.38,-1.88
210,True,90,90,1.0,90,23163.0,178.25,34.83,1.93
210,True,135,90,1.5,135,22128.5,178.75,37.74,1.65
210,True,180,90,2.0,180,21647.75,183.5,39.09,-0.96
211,True,96,96,1.0,96,20262.5,175.5,17.03,3.57
211,True,144,96,1.5,144,22673.25,177.5,7.16,2.47
211,True,192,96,2.0,192,19331.5,177.0,20.84,2.75
212,True,101,101,1.0,101,33715.0,255.0,27.28,5.03
212,True,152,101,1.5,152,35805.75,248.0,22.77,7.64
212,True,202,101,2.0,201,30238.75,269.0,34.78,-0.19
213,True,97,97,1.0,97,30371.0,234.25,16.79,6.3
213,True,146,97,1.5,146,29254.5,232.5,19.85,7.0
213,True,194,97,2.0,193,22788.0,244.75,37.57,2.1
214,True,88,88,1.0,88,23440.0,179.5,22.18,2.58
214,True,132,88,1.5,115,19490.25,183.75,35.29,0.27
214,True,176,88,2.0,176,24625.75,175.5,18.24,4.75
215,True,106,106,1.0,106,15619.0,150.75,45.02,7.8
215,True,159,106,1.5,153,16569.25,143.0,41.67,12.54
215,True,212,106,2.0,196,16793.5,162.75,40.88,0.46
216,True,123,123,1.0,123,23195.5,204.25,34.73,4.22
216,True,185,123,1.5,185,20008.5,202.75,43.7,4.92
216,True,246,123,2.0,195,19175.25,209.25,46.04,1.88
217,True,109,109,1.0,109,19633.5,192.5,30.13,-1.05
217,True,164,109,1.5,164,22441.5,195.75,20.14,-2.76
217,True,218,109,2.0,171,23192.25,197.25,17.47,-3.54
218,True,80,80,1.0,80,31087.0,207.75,18.88,6.84
218,True,120,80,1.5,119,20994.5,210.75,45.22,5.49
218,True,160,80,2.0,158,24410.25,211.25,36.3,5.27
219,True,96,96,1.0,96,23962.25,210.25,38.83,6.87
219,True,144,96,1.5,135,25954.5,212.5,33.75,5.87
219,True,192,96,2.0,188,26350.25,209.75,32.74,7.09
220,True,104,104,1.0,104,19291.75,191.5,29.95,-0.52
220,True,156,104,1.5,108,22419.25,192.75,18.6,-1.18
220,True,208,104,2.0,195,23268.25,193.0,15.52,-1.31
221,True,107,107,1.0,107,17746.5,168.25,26.17,-0.45
221,True,161,107,1.5,161,19047.25,171.5,20.75,-2.39
221,True,214,107,2.0,210,21743.25,171.25,9.54,-2.24
222,True,86,86,1.0,86,38606.0,215.0,19.66,4.87
222,True,129,86,1.5,128,34715.5,214.25,27.76,5.2
222,True,172,86,2.0,172,29688.75,223.25,38.22,1.22
223,True,108,108,1.0,108,33239.0,208.25,18.41,-0.48
223,True,162,108,1.5,162,34586.5,205.0,15.1,1.09
223,True,216,108,2.0,211,28317.25,220.25,30.49,-6.27
224,True,107,107,1.0,107,33895.0,215.0,7.94,0.81
224,True,161,107,1.5,161,34967.5,211.0,5.02,2.65
224,True,214,107,2.0,203,26554.5,220.25,27.87,-1.61
225,True,108,108,1.0,108,19699.5,169.75,50.18,4.1
225,True,162,108,1.5,162,19462.0,175.5,50.78,0.85
225,True,216,108,2.0,196,16066.75,175.25,59.37,0.99
226,True,100,100,1.0,100,15483.5,158.0,57.4,1.4
226,True,150,100,1.5,145,18081.5,161.0,50.26,-0.47
226,True,200,100,2.0,196,15933.75,162.0,56.17,-1.09
227,True,99,99,1.0,99,26735.75,208.25,16.97,-0.36
227,True,149,99,1.5,147,27248.25,208.75,15.38,-0.6
227,True,198,99,2.0,197,21937.75,212.25,31.87,-2.29
228,True,87,87,1.0,87,24374.5,185.0,19.33,-0.54
228,True,131,87,1.5,127,19828.25,185.0,34.37,-0.54
228,True,174,87,2.0,174,20131.75,186.25,33.37,-1.22
229,True,104,104,1.0,104,20460.5,202.0,44.77,-3.32
229,True,156,104,1.5,156,23480.5,198.5,36.62,-1.53
229,True,208,104,2.0,189,21722.25,202.75,41.36,-3.71
230,True,102,102,1.0,102,19704.25,195.0,41.77,0.13
230,True,153,102,1.5,153,23986.25,190.25,29.11,2.56
230,True,204,102,2.0,186,22392.0,188.75,33.83,3.33
231,True,105,105,1.0,105,27186.0,195.0,39.25,2.74
231,True,158,105,1.5,158,29622.25,188.5,33.81,5.99
231,True,210,105,2.0,204,26747.0,204.75,40.23,-2.12
232,True,95,95,1.0,95,30622.75,210.25,28.54,2.44
232,True,143,95,1.5,143,30866.0,208.75,27.97,3.13
232,True,190,95,2.0,190,23761.75,219.75,44.55,-1.97
233,True,103,103,1.0,103,22063.0,174.5,39.61,6.81
233,True,155,103,1.5,155,26024.5,170.75,28.76,8.81
233,True,206,103,2.0,191,20008.75,173.25,45.23,7.48
234,True,88,88,1.0,88,22729.5,175.25,25.76,2.5
234,True,132,88,1.5,121,18477.75,177.0,39.64,1.53
234,True,176,88,2.0,175,18281.75,176.5,40.28,1.81
235,True,110,110,1.0,110,21702.0,183.75,22.43,-4.11
235,True,165,110,1.5,165,24402.25,178.25,12.78,-0.99
235,True,220,110,2.0,218,17874.25,183.25,36.11,-3.82
236,True,99,99,1.0,99,20549.0,193.5,40.17,4.33
236,True,149,99,1.5,144,22660.75,195.5,34.03,3.34
236,True,198,99,2.0,197,19273.75,199.5,43.89,1.36
237,True,97,97,1.0,97,15527.5,171.25,43.59,5.12
237,True,146,97,1.5,143,17930.5,169.5,34.86,6.09
237,True,194,97,2.0,194,15764.0,170.5,42.73,5.54
238,True,98,98,1.0,98,23634.25,223.0,23.7,0.11
238,True,147,98,1.5,147,24586.0,220.25,20.62,1.34
238,True,196,98,2.0,196,22790.0,229.5,26.42,-2.8
239,True,99,99,1.0,99,25661.0,236.25,30.82,5.12
239,True,149,99,1.5,149,28218.75,236.5,23.92,5.02
239,True,198,99,2.0,197,24071.5,243.75,35.11,2.11
240,True,108,108,1.0,108,25745.0,235.75,16.23,2.38
240,True,162,108,1.5,162,27878.75,239.75,9.29,0.72
240,True,216,108,2.0,196,24899.25,241.0,18.98,0.21
241,True,111,111,1.0,111,38827.0,306.5,15.32,4.81
241,True,167,111,1.5,167,38108.0,298.25,16.89,7.38
241,True,222,111,2.0,222,38726.75,304.25,15.54,5.51
242,True,92,92,1.0,92,18489.0,181.0,35.23,9.39
242,True,138,92,1.5,100,17539.25,181.5,38.56,9.14
242,True,184,92,2.0,184,18765.75,184.0,34.26,7.88
243,True,97,97,1.0,97,20763.75,194.75,28.23,4.3
243,True,146,97,1.5,146,23064.5,197.25,20.28,3.07
243,True,194,97,2.0,194,17726.25,203.25,38.73,0.12
244,True,97,97,1.0,97,18463.75,184.5,37.6,4.77
244,True,146,97,1.5,146,20338.0,181.0,31.27,6.58
244,True,194,97,2.0,194,17636.0,181.5,40.4,6.32
245,True,99,99,1.0,99,14266.5,154.5,30.02,2.22
245,True,149,99,1.5,149,16252.0,153.0,20.28,3.16
245,True,198,99,2.0,196,13698.75,153.25,32.8,3.01
246,True,111,111,1.0,111,24122.0,238.5,33.31,0.93
246,True,167,111,1.5,167,23062.75,243.0,36.24,-0.93
246,True,222,111,2.0,215,21673.5,238.0,40.08,1.14
247,True,82,82,1.0,82,51543.0,311.25,4.98,2.35
247,True,123,82,1.5,123,37051.5,310.75,31.7,2.51
247,True,164,82,2.0,164,33981.5,304.0,37.36,4.63
248,True,101,101,1.0,101,15734.0,182.5,49.91,5.44
248,True,152,101,1.5,152,17327.5,178.25,44.84,7.64
248,True,202,101,2.0,200,15117.75,185.0,51.87,4.15
249,True,81,81,1.0,81,20709.25,191.25,11.87,5.44
249,True,122,81,1.5,115,16108.75,196.25,31.44,2.97
249,True,162,81,2.0,159,16714.5,189.75,28.87,6.18
250,True,82,82,1.0,82,22585.0,205.5,16.01,3.41
250,True,123,82,1.5,115,17106.75,209.0,36.39,1.76
250,True,164,82,2.0,164,18597.5,207.25,30.84,2.59
251,True,103,103,1.0,103,14304.0,183.5,24.09,2.13
251,True,155,103,1.5,154,16361.25,182.25,13.17,2.8
251,True,206,103,2.0,200,14102.5,180.25,25.16,3.87
252,True,102,102,1.0,102,15661.75,185.25,28.96,3.39
252,True,153,102,1.5,153,16407.0,189.75,25.58,1.04
252,True,204,102,2.0,202,17196.25,199.0,22.0,-3.78
253,True,93,93,1.0,93,20268.75,219.5,9.94,0.0
253,True,140,93,1.5,117,20186.5,222.25,10.31,-1.25
253,True,186,93,2.0,182,18675.5,222.75,17.02,-1.48
254,True,97,97,1.0,97,15773.0,194.25,35.72,6.5
254,True,146,97,1.5,146,18100.5,198.25,26.24,4.57
254,True,194,97,2.0,194,16678.5,198.75,32.03,4.33
255,True,90,90,1.0,90,20075.75,201.0,28.01,4.29
255,True,135,90,1.5,135,20990.25,207.25,24.73,1.31
255,True,180,90,2.0,180,20962.75,212.75,24.83,-1.31
256,True,106,106,1.0,106,16734.25,191.5,27.36,2.92
256,True,159,106,1.5,108,17910.25,190.25,22.26,3.55
256,True,212,106,2.0,172,17412.0,190.75,24.42,3.3
257,True,111,111,1.0,111,20929.0,228.5,21.07,-0.66
257,True,167,111,1.5,167,23746.5,228.5,10.44,-0.66
257,True,222,111,2.0,167,21661.5,226.25,18.31,0.33
258,True,103,103,1.0,103,28019.0,249.5,10.04,0.2
258,True,155,103,1.5,155,29090.75,240.5,6.6,3.8
258,True,206,103,2.0,200,26967.5,252.75,13.41,-1.1
259,True,102,102,1.0,102,15734.0,152.25,24.87,-0.5
259,True,153,102,1.5,153,16702.75,145.75,20.25,3.8
259,True,204,102,2.0,181,17012.75,151.75,18.77,-0.17
260,True,109,109,1.0,109,19282.0,173.75,26.85,2.25
260,True,164,109,1.5,164,20563.25,177.5,21.99,0.14
260,True,218,109,2.0,214,19068.5,173.25,27.66,2.53
261,True,106,106,1.0,106,22427.75,199.75,29.62,2.92
261,True,159,106,1.5,159,26041.25,200.75,18.29,2.43
261,True,212,106,2.0,179,23942.25,201.75,24.87,1.94
262,True,99,99,1.0,99,19423.25,182.5,36.37,0.14
262,True,149,99,1.5,149,22212.0,183.75,27.24,-0.55
262,True,198,99,2.0,192,23235.25,164.75,23.89,9.85
263,True,109,109,1.0,109,21115.75,177.75,21.39,0.28
263,True,164,109,1.5,164,22465.25,185.25,16.37,-3.93
263,True,218,109,2.0,209,21047.0,174.0,21.65,2.38
264,True,89,89,1.0,89,20158.5,154.75,18.82,3.28
264,True,134,89,1.5,98,20427.0,158.75,17.74,0.78
264,True,178,89,2.0,178,20389.5,158.75,17.89,0.78
265,True,101,101,1.0,101,35898.25,248.75,10.33,0.9
265,True,152,101,1.5,132,38588.75,247.75,3.61,1.29
265,True,202,101,2.0,199,34158.0,244.0,14.67,2.79
266,True,112,112,1.0,112,32459.75,224.75,20.88,-1.7
266,True,168,112,1.5,162,33610.5,221.25,18.08,-0.11
266,True,224,112,2.0,198,30661.25,222.0,25.26,-0.45
267,True,108,108,1.0,108,37954.0,242.5,19.74,2.41
267,True,162,108,1.5,162,36028.5,237.75,23.81,4.33
267,True,216,108,2.0,216,35791.25,257.75,24.31,-3.72
268,True,99,99,1.0,99,20199.0,157.0,32.8,10.54
268,True,149,99,1.5,102,20800.5,156.75,30.8,10.68
268,True,198,99,2.0,198,19148.25,144.75,36.29,17.52
269,True,96,96,1.0,96,29791.0,203.5,33.6,7.71
269,True,144,96,1.5,139,31045.25,202.25,30.81,8.28
269,True,192,96,2.0,192,24721.0,209.75,44.9,4.88
270,True,100,100,1.0,100,23311.25,210.25,36.58,4.54
270,True,150,100,1.5,150,28454.25,206.75,22.59,6.13
270,True,200,100,2.0,200,22904.5,218.25,37.69,0.91
271,True,106,106,1.0,106,16972.5,157.0,41.11,-1.78
271,True,159,106,1.5,159,18364.5,150.75,36.29,2.27
271,True,212,106,2.0,208,16177.75,158.25,43.87,-2.59
272,True,101,101,1.0,101,21012.5,195.5,30.48,-1.56
272,True,152,101,1.5,102,25289.75,198.25,16.33,-2.99
272,True,202,101,2.0,199,23007.0,197.5,23.88,-2.6
273,True,104,104,1.0,104,22894.5,208.25,34.18,0.36
273,True,156,104,1.5,153,26994.75,211.75,22.39,-1.32
273,True,208,104,2.0,207,23297.25,208.75,33.02,0.12
274,True,93,93,1.0,93,16473.0,160.0,40.78,2.14
274,True,140,93,1.5,101,17164.75,167.0,38.29,-2.14
274,True,186,93,2.0,186,18978.25,158.75,31.77,2.91
275,True,105,105,1.0,105,20480.0,195.75,48.48,3.45
275,True,158,105,1.5,158,22650.0,195.5,43.02,3.58
275,True,210,105,2.0,190,21122.25,192.0,46.87,5.3
276,True,104,104,1.0,104,27136.5,216.5,35.67,1.93
276,True,156,104,1.5,156,29298.5,207.75,30.55,5.89
276,True,208,104,2.0,208,25774.75,218.0,38.9,1.25
277,True,92,92,1.0,92,17246.25,145.0,30.31,2.85
277,True,138,92,1.5,97,17843.0,149.5,27.9,-0.17
277,True,184,92,2.0,184,16107.0,151.0,34.92,-1.17
278,True,113,113,1.0,113,25753.25,190.25,34.94,8.09
278,True,170,113,1.5,170,23367.25,184.0,40.96,11.11
278,True,226,113,2.0,224,23779.75,183.0,39.92,11.59
279,True,103,103,1.0,103,22230.25,199.25,29.71,0.99
279,True,155,103,1.5,155,25336.5,197.0,19.89,2.11
279,True,206,103,2.0,206,25637.75,199.25,18.93,0.99
280,True,90,90,1.0,90,31641.0,224.25,17.64,2.92
280,True,135,90,1.5,112,27964.5,231.75,27.21,-0.32
280,True,180,90,2.0,180,28087.5,224.75,26.89,2.71
281,True,75,75,1.0,75,39856.0,222.5,2.99,1.66
281,True,113,75,1.5,113,26524.5,223.0,35.44,1.44
281,True,150,75,2.0,150,27951.25,216.75,31.97,4.2
282,True,112,112,1.0,112,27399.0,189.75,11.55,-2.02
282,True,168,112,1.5,168,26590.5,195.25,14.16,-4.97
282,True,224,112,2.0,224,23543.5,192.5,24.0,-3.49
283,True,105,105,1.0,105,32902.0,232.25,27.02,5.49
283,True,158,105,1.5,158,35977.75,225.75,20.2,8.14
283,True,210,105,2.0,210,29902.25,227.5,33.68,7.43
284,True,103,103,1.0,103,31531.0,223.5,21.16,-0.22
284,True,155,103,1.5,155,34429.75,222.0,13.92,0.45
284,True,206,103,2.0,196,30172.5,218.25,24.56,2.13
285,True,104,104,1.0,104,24897.5,213.5,24.77,5.01
285,True,156,104,1.5,156,29263.25,220.0,11.58,2.11
285,True,208,104,2.0,203,24523.5,216.25,25.9,3.78
286,True,93,93,1.0,93,12239.5,114.25,30.06,4.39
286,True,140,93,1.5,105,13364.5,120.25,23.64,-0.63
286,True,186,93,2.0,185,12681.0,109.5,27.54,8.37
287,True,97,97,1.0,97,16024.5,147.25,29.46,1.67
287,True,146,97,1.5,120,17673.5,152.75,22.2,-2.0
287,True,194,97,2.0,192,17200.25,151.75,24.29,-1.34
288,True,109,109,1.0,109,27157.25,220.5,28.78,3.29
288,True,164,109,1.5,164,27870.5,224.5,26.91,1.54
288,True,218,109,2.0,212,28118.5,220.25,26.26,3.4
289,True,87,87,1.0,87,25891.0,194.25,7.63,4.07
