Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 01:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 02:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 03:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 04:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 05:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 06:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 07:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 08:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 09:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-01 10:00:00,Australia,Western Australia,AU-WA,401.44,464.15,34.06,34.06,opennem.org.au,false,
2024-01-01 11:00:00,Australia,Western Australia,AU-WA,426.27,494.05,27.79,27.79,opennem.org.au,false,
2024-01-01 12:00:00,Australia,Western Australia,AU-WA,439.32,505.73,26.74,26.74,opennem.org.au,false,
2024-01-01 13:00:00,Australia,Western Australia,AU-WA,429.33,496.69,26.76,26.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 14:00:00,Australia,Western Australia,AU-WA,417.03,484.12,28.1,28.1,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 15:00:00,Australia,Western Australia,AU-WA,403.05,469.82,29.63,29.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 16:00:00,Australia,Western Australia,AU-WA,395.3,461.9,30.47,30.47,Electricity Maps Estimation; opennem.org.au,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 17:00:00,Australia,Western Australia,AU-WA,429.36,500.34,24.68,24.68,opennem.org.au,false,
2024-01-01 18:00:00,Australia,Western Australia,AU-WA,419.01,488.78,26.32,26.32,opennem.org.au,false,
2024-01-01 19:00:00,Australia,Western Australia,AU-WA,457.63,533.1,19.47,19.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 20:00:00,Australia,Western Australia,AU-WA,478.08,557.09,15.82,15.82,Electricity Maps Estimation; opennem.org.au,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 21:00:00,Australia,Western Australia,AU-WA,436.65,510.1,23.36,23.36,opennem.org.au,false,
2024-01-01 22:00:00,Australia,Western Australia,AU-WA,413.26,486.43,30.69,30.69,opennem.org.au,false,
2024-01-01 23:00:00,Australia,Western Australia,AU-WA,406.92,483.08,29.75,29.75,opennem.org.au,false,
2024-01-02 00:00:00,Australia,Western Australia,AU-WA,316.31,383.75,45.41,45.41,opennem.org.au,false,
2024-01-02 01:00:00,Australia,Western Australia,AU-WA,292.67,356.69,50.49,50.49,opennem.org.au,false,
2024-01-02 02:00:00,Australia,Western Australia,AU-WA,270.29,336.41,51.27,51.27,opennem.org.au,false,
2024-01-02 03:00:00,Australia,Western Australia,AU-WA,254.7,318.51,54.55,54.55,opennem.org.au,false,
2024-01-02 04:00:00,Australia,Western Australia,AU-WA,228.85,286.38,59.1,59.1,opennem.org.au,false,
2024-01-02 05:00:00,Australia,Western Australia,AU-WA,230.95,289.15,58.13,58.13,opennem.org.au,false,
2024-01-02 06:00:00,Australia,Western Australia,AU-WA,259.13,320.02,54.54,54.54,opennem.org.au,false,
2024-01-02 07:00:00,Australia,Western Australia,AU-WA,270.32,329.83,53.17,53.17,opennem.org.au,false,
2024-01-02 08:00:00,Australia,Western Australia,AU-WA,318.11,380.21,46.0,46.0,opennem.org.au,false,
2024-01-02 09:00:00,Australia,Western Australia,AU-WA,240.97,298.7,57.14,57.14,opennem.org.au,false,
2024-01-02 10:00:00,Australia,Western Australia,AU-WA,382.5,446.5,35.42,35.42,opennem.org.au,false,
2024-01-02 11:00:00,Australia,Western Australia,AU-WA,358.29,420.75,37.12,37.12,opennem.org.au,false,
2024-01-02 12:00:00,Australia,Western Australia,AU-WA,393.71,461.17,30.13,30.13,opennem.org.au,false,
2024-01-02 13:00:00,Australia,Western Australia,AU-WA,410.92,476.29,29.73,29.73,opennem.org.au,false,
2024-01-02 14:00:00,Australia,Western Australia,AU-WA,411.11,476.48,29.72,29.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 15:00:00,Australia,Western Australia,AU-WA,410.56,475.36,30.12,30.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 16:00:00,Australia,Western Australia,AU-WA,395.92,459.67,32.12,32.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 17:00:00,Australia,Western Australia,AU-WA,401.85,465.96,31.35,31.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 18:00:00,Australia,Western Australia,AU-WA,405.19,469.72,30.78,30.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 19:00:00,Australia,Western Australia,AU-WA,410.68,474.44,30.96,30.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 20:00:00,Australia,Western Australia,AU-WA,411.11,476.48,29.72,29.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 21:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-02 22:00:00,Australia,Western Australia,AU-WA,307.09,370.62,44.94,44.94,opennem.org.au,false,
2024-01-02 23:00:00,Australia,Western Australia,AU-WA,232.3,290.19,58.24,58.24,opennem.org.au,false,
2024-01-03 00:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-03 01:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-03 02:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-03 03:00:00,Australia,Western Australia,AU-WA,118.88,170.43,78.56,78.56,opennem.org.au,false,
2024-01-03 04:00:00,Australia,Western Australia,AU-WA,177.19,232.17,67.88,67.88,opennem.org.au,false,
2024-01-03 05:00:00,Australia,Western Australia,AU-WA,186.9,241.84,66.65,66.65,opennem.org.au,false,
2024-01-03 06:00:00,Australia,Western Australia,AU-WA,129.09,182.74,76.28,76.28,opennem.org.au,false,
2024-01-03 07:00:00,Australia,Western Australia,AU-WA,216.91,272.12,62.21,62.21,opennem.org.au,false,
2024-01-03 08:00:00,Australia,Western Australia,AU-WA,237.47,295.3,56.87,56.87,opennem.org.au,false,
2024-01-03 09:00:00,Australia,Western Australia,AU-WA,225.31,280.81,60.21,60.21,opennem.org.au,false,
2024-01-03 10:00:00,Australia,Western Australia,AU-WA,299.58,361.2,45.97,45.97,opennem.org.au,false,
2024-01-03 11:00:00,Australia,Western Australia,AU-WA,306.93,364.6,44.87,44.87,opennem.org.au,false,
2024-01-03 12:00:00,Australia,Western Australia,AU-WA,363.8,425.49,36.3,36.3,opennem.org.au,false,
2024-01-03 13:00:00,Australia,Western Australia,AU-WA,357.38,419.04,36.88,36.88,opennem.org.au,false,
2024-01-03 14:00:00,Australia,Western Australia,AU-WA,357.39,419.06,36.88,36.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 15:00:00,Australia,Western Australia,AU-WA,355.77,416.6,37.62,37.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 16:00:00,Australia,Western Australia,AU-WA,344.06,404.07,39.21,39.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 17:00:00,Australia,Western Australia,AU-WA,349.15,409.26,38.74,38.74,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 18:00:00,Australia,Western Australia,AU-WA,352.82,413.36,38.13,38.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 19:00:00,Australia,Western Australia,AU-WA,355.46,414.54,39.17,39.17,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 20:00:00,Australia,Western Australia,AU-WA,357.39,419.06,36.88,36.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 21:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-03 22:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-03 23:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-04 00:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-04 01:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-04 02:00:00,Australia,Western Australia,AU-WA,133.36,187.88,75.76,75.76,opennem.org.au,false,
2024-01-04 03:00:00,Australia,Western Australia,AU-WA,190.11,247.83,66.12,66.12,opennem.org.au,false,
2024-01-04 04:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-04 05:00:00,Australia,Western Australia,AU-WA,206.01,262.54,62.52,62.52,opennem.org.au,false,
2024-01-04 06:00:00,Australia,Western Australia,AU-WA,237.96,294.81,58.82,58.82,opennem.org.au,false,
2024-01-04 07:00:00,Australia,Western Australia,AU-WA,134.69,187.41,75.44,75.44,opennem.org.au,false,
2024-01-04 08:00:00,Australia,Western Australia,AU-WA,214.76,269.65,63.15,63.15,opennem.org.au,false,
2024-01-04 09:00:00,Australia,Western Australia,AU-WA,307.13,366.05,47.46,47.46,opennem.org.au,false,
2024-01-04 10:00:00,Australia,Western Australia,AU-WA,342.96,404.02,40.84,40.84,opennem.org.au,false,
2024-01-04 11:00:00,Australia,Western Australia,AU-WA,367.67,431.02,35.2,35.2,opennem.org.au,false,
2024-01-04 12:00:00,Australia,Western Australia,AU-WA,361.35,424.23,35.83,35.83,opennem.org.au,false,
2024-01-04 13:00:00,Australia,Western Australia,AU-WA,384.18,445.0,34.88,34.88,opennem.org.au,false,
2024-01-04 14:00:00,Australia,Western Australia,AU-WA,371.1,431.95,36.13,36.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-04 15:00:00,Australia,Western Australia,AU-WA,355.35,416.22,37.63,37.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-04 16:00:00,Australia,Western Australia,AU-WA,336.04,396.95,39.47,39.47,opennem.org.au,false,
2024-01-04 17:00:00,Australia,Western Australia,AU-WA,340.38,401.66,38.85,38.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-04 18:00:00,Australia,Western Australia,AU-WA,344.94,406.62,38.2,38.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-04 19:00:00,Australia,Western Australia,AU-WA,349.76,411.85,37.51,37.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-04 20:00:00,Australia,Western Australia,AU-WA,351.23,413.61,37.43,37.43,opennem.org.au,false,
2024-01-04 21:00:00,Australia,Western Australia,AU-WA,318.76,376.36,43.54,43.54,opennem.org.au,false,
2024-01-04 22:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-04 23:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-05 00:00:00,Australia,Western Australia,AU-WA,259.19,321.4,55.58,55.58,opennem.org.au,false,
2024-01-05 01:00:00,Australia,Western Australia,AU-WA,220.54,280.41,61.62,61.62,opennem.org.au,false,
2024-01-05 02:00:00,Australia,Western Australia,AU-WA,211.15,271.18,62.31,62.31,opennem.org.au,false,
2024-01-05 03:00:00,Australia,Western Australia,AU-WA,190.78,246.57,66.15,66.15,opennem.org.au,false,
2024-01-05 04:00:00,Australia,Western Australia,AU-WA,194.44,250.42,64.89,64.89,opennem.org.au,false,
2024-01-05 05:00:00,Australia,Western Australia,AU-WA,225.04,281.86,60.6,60.6,opennem.org.au,false,
2024-01-05 06:00:00,Australia,Western Australia,AU-WA,246.71,303.8,57.9,57.9,opennem.org.au,false,
2024-01-05 07:00:00,Australia,Western Australia,AU-WA,259.64,318.56,54.53,54.53,opennem.org.au,false,
2024-01-05 08:00:00,Australia,Western Australia,AU-WA,273.38,334.54,50.95,50.95,opennem.org.au,false,
2024-01-05 09:00:00,Australia,Western Australia,AU-WA,316.65,375.07,47.02,47.02,opennem.org.au,false,
2024-01-05 10:00:00,Australia,Western Australia,AU-WA,330.57,390.03,42.65,42.65,opennem.org.au,false,
2024-01-05 11:00:00,Australia,Western Australia,AU-WA,371.56,436.53,33.76,33.76,opennem.org.au,false,
2024-01-05 12:00:00,Australia,Western Australia,AU-WA,364.8,426.28,36.28,36.28,opennem.org.au,false,
2024-01-05 13:00:00,Australia,Western Australia,AU-WA,374.64,437.46,34.57,34.57,opennem.org.au,false,
2024-01-05 14:00:00,Australia,Western Australia,AU-WA,374.56,436.53,35.17,35.17,opennem.org.au,false,
2024-01-05 15:00:00,Australia,Western Australia,AU-WA,385.46,448.81,33.42,33.42,opennem.org.au,false,
2024-01-05 16:00:00,Australia,Western Australia,AU-WA,383.85,447.4,33.43,33.43,opennem.org.au,false,
2024-01-05 17:00:00,Australia,Western Australia,AU-WA,351.61,412.51,38.28,38.28,opennem.org.au,false,
2024-01-05 18:00:00,Australia,Western Australia,AU-WA,356.45,420.25,36.56,36.56,opennem.org.au,false,
2024-01-05 19:00:00,Australia,Western Australia,AU-WA,373.57,438.12,35.2,35.2,opennem.org.au,false,
2024-01-05 20:00:00,Australia,Western Australia,AU-WA,391.18,456.63,32.17,32.17,opennem.org.au,false,
2024-01-05 21:00:00,Australia,Western Australia,AU-WA,399.37,459.31,35.14,35.14,opennem.org.au,false,
2024-01-05 22:00:00,Australia,Western Australia,AU-WA,381.05,443.46,37.52,37.52,opennem.org.au,false,
2024-01-05 23:00:00,Australia,Western Australia,AU-WA,334.25,397.19,45.08,45.08,opennem.org.au,false,
2024-01-06 00:00:00,Australia,Western Australia,AU-WA,271.95,332.29,55.32,55.32,opennem.org.au,false,
2024-01-06 01:00:00,Australia,Western Australia,AU-WA,240.67,299.67,60.13,60.13,opennem.org.au,false,
2024-01-06 02:00:00,Australia,Western Australia,AU-WA,211.38,267.53,64.76,64.76,opennem.org.au,false,
2024-01-06 03:00:00,Australia,Western Australia,AU-WA,209.95,267.11,64.75,64.75,opennem.org.au,false,
2024-01-06 04:00:00,Australia,Western Australia,AU-WA,224.54,283.12,62.03,62.03,opennem.org.au,false,
2024-01-06 05:00:00,Australia,Western Australia,AU-WA,248.8,309.05,56.57,56.57,opennem.org.au,false,
2024-01-06 06:00:00,Australia,Western Australia,AU-WA,260.29,321.51,54.31,54.31,opennem.org.au,false,
2024-01-06 07:00:00,Australia,Western Australia,AU-WA,284.77,349.07,49.42,49.42,opennem.org.au,false,
2024-01-06 08:00:00,Australia,Western Australia,AU-WA,301.06,366.45,46.5,46.5,opennem.org.au,false,
2024-01-06 09:00:00,Australia,Western Australia,AU-WA,352.8,422.77,36.43,36.43,opennem.org.au,false,
2024-01-06 10:00:00,Australia,Western Australia,AU-WA,396.0,466.48,30.26,30.26,opennem.org.au,false,
2024-01-06 11:00:00,Australia,Western Australia,AU-WA,441.95,508.75,26.35,26.35,opennem.org.au,false,
2024-01-06 12:00:00,Australia,Western Australia,AU-WA,441.44,513.37,22.89,22.89,opennem.org.au,false,
2024-01-06 13:00:00,Australia,Western Australia,AU-WA,409.69,473.66,30.74,30.74,opennem.org.au,false,
2024-01-06 14:00:00,Australia,Western Australia,AU-WA,395.67,460.04,31.84,31.84,opennem.org.au,false,
2024-01-06 15:00:00,Australia,Western Australia,AU-WA,426.08,490.95,28.66,28.66,opennem.org.au,false,
2024-01-06 16:00:00,Australia,Western Australia,AU-WA,405.12,468.67,31.54,31.54,opennem.org.au,false,
2024-01-06 17:00:00,Australia,Western Australia,AU-WA,407.57,471.47,31.15,31.15,opennem.org.au,false,
2024-01-06 18:00:00,Australia,Western Australia,AU-WA,398.43,461.38,32.63,32.63,opennem.org.au,false,
2024-01-06 19:00:00,Australia,Western Australia,AU-WA,377.93,443.35,34.19,34.19,opennem.org.au,false,
2024-01-06 20:00:00,Australia,Western Australia,AU-WA,415.59,481.38,29.64,29.64,opennem.org.au,false,
2024-01-06 21:00:00,Australia,Western Australia,AU-WA,410.48,474.2,31.97,31.97,opennem.org.au,false,
2024-01-06 22:00:00,Australia,Western Australia,AU-WA,418.85,488.98,30.98,30.98,opennem.org.au,false,
2024-01-06 23:00:00,Australia,Western Australia,AU-WA,315.25,379.05,46.66,46.66,opennem.org.au,false,
2024-01-07 00:00:00,Australia,Western Australia,AU-WA,286.22,349.64,52.63,52.63,opennem.org.au,false,
2024-01-07 01:00:00,Australia,Western Australia,AU-WA,242.93,302.41,59.73,59.73,opennem.org.au,false,
2024-01-07 02:00:00,Australia,Western Australia,AU-WA,240.36,300.15,59.85,59.85,opennem.org.au,false,
2024-01-07 03:00:00,Australia,Western Australia,AU-WA,232.8,293.15,60.78,60.78,opennem.org.au,false,
2024-01-07 04:00:00,Australia,Western Australia,AU-WA,255.73,320.52,53.94,53.94,opennem.org.au,false,
2024-01-07 05:00:00,Australia,Western Australia,AU-WA,260.66,327.34,51.31,51.31,opennem.org.au,false,
2024-01-07 06:00:00,Australia,Western Australia,AU-WA,273.69,342.09,48.78,48.78,opennem.org.au,false,
2024-01-07 07:00:00,Australia,Western Australia,AU-WA,280.66,349.72,46.84,46.84,opennem.org.au,false,
2024-01-07 08:00:00,Australia,Western Australia,AU-WA,296.93,367.42,43.22,43.22,opennem.org.au,false,
2024-01-07 09:00:00,Australia,Western Australia,AU-WA,337.4,409.75,37.02,37.02,opennem.org.au,false,
2024-01-07 10:00:00,Australia,Western Australia,AU-WA,380.27,452.29,30.91,30.91,opennem.org.au,false,
2024-01-07 11:00:00,Australia,Western Australia,AU-WA,429.73,501.66,24.65,24.65,opennem.org.au,false,
2024-01-07 12:00:00,Australia,Western Australia,AU-WA,433.38,502.12,25.67,25.67,opennem.org.au,false,
2024-01-07 13:00:00,Australia,Western Australia,AU-WA,422.53,491.4,26.65,26.65,opennem.org.au,false,
2024-01-07 14:00:00,Australia,Western Australia,AU-WA,443.27,513.83,23.74,23.74,opennem.org.au,false,
2024-01-07 15:00:00,Australia,Western Australia,AU-WA,441.58,512.76,23.46,23.46,opennem.org.au,false,
2024-01-07 16:00:00,Australia,Western Australia,AU-WA,423.42,491.03,27.37,27.37,opennem.org.au,false,
2024-01-07 17:00:00,Australia,Western Australia,AU-WA,408.82,473.77,30.35,30.35,opennem.org.au,false,
2024-01-07 18:00:00,Australia,Western Australia,AU-WA,424.32,491.91,27.82,27.82,opennem.org.au,false,
2024-01-07 19:00:00,Australia,Western Australia,AU-WA,410.01,478.64,29.73,29.73,opennem.org.au,false,
2024-01-07 20:00:00,Australia,Western Australia,AU-WA,433.93,506.34,25.72,25.72,opennem.org.au,false,
2024-01-07 21:00:00,Australia,Western Australia,AU-WA,474.22,552.89,17.84,17.84,opennem.org.au,false,
2024-01-07 22:00:00,Australia,Western Australia,AU-WA,426.26,504.02,25.35,25.35,opennem.org.au,false,
2024-01-07 23:00:00,Australia,Western Australia,AU-WA,368.64,441.69,35.74,35.74,opennem.org.au,false,
2024-01-08 00:00:00,Australia,Western Australia,AU-WA,313.98,383.1,44.93,44.93,opennem.org.au,false,
2024-01-08 01:00:00,Australia,Western Australia,AU-WA,274.93,339.94,51.49,51.49,opennem.org.au,false,
2024-01-08 02:00:00,Australia,Western Australia,AU-WA,245.12,306.14,57.26,57.26,opennem.org.au,false,
2024-01-08 03:00:00,Australia,Western Australia,AU-WA,234.97,296.78,58.43,58.43,opennem.org.au,false,
2024-01-08 04:00:00,Australia,Western Australia,AU-WA,241.72,306.14,54.53,54.53,opennem.org.au,false,
2024-01-08 05:00:00,Australia,Western Australia,AU-WA,247.85,312.71,54.08,54.08,opennem.org.au,false,
2024-01-08 06:00:00,Australia,Western Australia,AU-WA,160.85,215.61,72.21,72.21,opennem.org.au,false,
2024-01-08 07:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-08 08:00:00,Australia,Western Australia,AU-WA,0.0,45.0,100.0,100.0,opennem.org.au,false,
2024-01-08 09:00:00,Australia,Western Australia,AU-WA,319.16,389.88,38.85,38.85,opennem.org.au,false,
2024-01-08 10:00:00,Australia,Western Australia,AU-WA,359.05,427.88,34.36,34.36,opennem.org.au,false,
2024-01-08 11:00:00,Australia,Western Australia,AU-WA,395.11,463.27,29.79,29.79,opennem.org.au,false,
2024-01-08 12:00:00,Australia,Western Australia,AU-WA,402.31,471.69,28.01,28.01,opennem.org.au,false,
2024-01-08 13:00:00,Australia,Western Australia,AU-WA,408.16,476.34,28.18,28.18,opennem.org.au,false,
2024-01-08 14:00:00,Australia,Western Australia,AU-WA,431.82,499.83,26.11,26.11,opennem.org.au,false,
2024-01-08 15:00:00,Australia,Western Australia,AU-WA,456.51,527.69,22.01,22.01,opennem.org.au,false,
2024-01-08 16:00:00,Australia,Western Australia,AU-WA,434.5,504.84,24.5,24.5,opennem.org.au,false,
2024-01-08 17:00:00,Australia,Western Australia,AU-WA,463.19,537.29,19.6,19.6,opennem.org.au,false,
2024-01-08 18:00:00,Australia,Western Australia,AU-WA,443.6,514.92,23.63,23.63,opennem.org.au,false,
2024-01-08 19:00:00,Australia,Western Australia,AU-WA,444.63,515.95,23.74,23.74,opennem.org.au,false,
2024-01-08 20:00:00,Australia,Western Australia,AU-WA,443.96,514.5,24.25,24.25,opennem.org.au,false,
2024-01-08 21:00:00,Australia,Western Australia,AU-WA,437.8,509.3,25.15,25.15,opennem.org.au,false,
2024-01-08 22:00:00,Australia,Western Australia,AU-WA,429.08,505.17,24.47,24.47,opennem.org.au,false,
2024-01-08 23:00:00,Australia,Western Australia,AU-WA,372.36,446.34,33.12,33.12,opennem.org.au,false,
2024-01-09 00:00:00,Australia,Western Australia,AU-WA,310.64,380.08,43.4,43.4,opennem.org.au,false,
2024-01-09 01:00:00,Australia,Western Australia,AU-WA,266.11,329.27,52.73,52.73,opennem.org.au,false,
2024-01-09 02:00:00,Australia,Western Australia,AU-WA,244.4,307.39,55.06,55.06,opennem.org.au,false,
2024-01-09 03:00:00,Australia,Western Australia,AU-WA,245.67,310.77,54.26,54.26,opennem.org.au,false,
2024-01-09 04:00:00,Australia,Western Australia,AU-WA,244.62,311.83,52.2,52.2,opennem.org.au,false,
2024-01-09 05:00:00,Australia,Western Australia,AU-WA,252.61,322.54,49.24,49.24,opennem.org.au,false,
2024-01-09 06:00:00,Australia,Western Australia,AU-WA,263.72,335.59,46.55,46.55,opennem.org.au,false,
2024-01-09 07:00:00,Australia,Western Australia,AU-WA,279.07,351.49,44.17,44.17,opennem.org.au,false,
2024-01-09 08:00:00,Australia,Western Australia,AU-WA,301.73,373.76,41.55,41.55,opennem.org.au,false,
2024-01-09 09:00:00,Australia,Western Australia,AU-WA,331.48,404.15,36.68,36.68,opennem.org.au,false,
2024-01-09 10:00:00,Australia,Western Australia,AU-WA,377.33,455.85,26.79,26.79,opennem.org.au,false,
2024-01-09 11:00:00,Australia,Western Australia,AU-WA,410.39,482.19,26.14,26.14,opennem.org.au,false,
2024-01-09 12:00:00,Australia,Western Australia,AU-WA,422.59,490.3,27.13,27.13,opennem.org.au,false,
2024-01-09 13:00:00,Australia,Western Australia,AU-WA,420.18,493.15,24.15,24.15,opennem.org.au,false,
2024-01-09 14:00:00,Australia,Western Australia,AU-WA,432.79,499.33,27.05,27.05,opennem.org.au,false,
2024-01-09 15:00:00,Australia,Western Australia,AU-WA,432.54,497.6,27.86,27.86,opennem.org.au,false,
2024-01-09 16:00:00,Australia,Western Australia,AU-WA,430.89,494.75,28.74,28.74,opennem.org.au,false,
2024-01-09 17:00:00,Australia,Western Australia,AU-WA,433.68,499.8,27.23,27.23,opennem.org.au,false,
2024-01-09 18:00:00,Australia,Western Australia,AU-WA,408.27,471.22,32.01,32.01,opennem.org.au,false,
2024-01-09 19:00:00,Australia,Western Australia,AU-WA,405.1,468.14,32.27,32.27,opennem.org.au,false,
2024-01-09 20:00:00,Australia,Western Australia,AU-WA,380.71,446.47,33.8,33.8,opennem.org.au,false,
2024-01-09 21:00:00,Australia,Western Australia,AU-WA,399.54,469.04,30.21,30.21,opennem.org.au,false,
2024-01-09 22:00:00,Australia,Western Australia,AU-WA,350.91,415.83,39.16,39.16,opennem.org.au,false,
2024-01-09 23:00:00,Australia,Western Australia,AU-WA,293.95,355.93,48.71,48.71,opennem.org.au,false,
2024-01-10 00:00:00,Australia,Western Australia,AU-WA,228.31,285.0,60.53,60.53,opennem.org.au,false,
2024-01-10 01:00:00,Australia,Western Australia,AU-WA,193.98,248.73,66.26,66.26,opennem.org.au,false,
2024-01-10 02:00:00,Australia,Western Australia,AU-WA,173.8,227.2,69.38,69.38,opennem.org.au,false,
2024-01-10 03:00:00,Australia,Western Australia,AU-WA,184.07,238.65,67.2,67.2,opennem.org.au,false,
2024-01-10 04:00:00,Australia,Western Australia,AU-WA,214.15,272.41,61.39,61.39,opennem.org.au,false,
2024-01-10 05:00:00,Australia,Western Australia,AU-WA,229.71,290.65,57.7,57.7,opennem.org.au,false,
2024-01-10 06:00:00,Australia,Western Australia,AU-WA,248.25,313.89,52.56,52.56,opennem.org.au,false,
2024-01-10 07:00:00,Australia,Western Australia,AU-WA,259.48,325.82,50.28,50.28,opennem.org.au,false,
2024-01-10 08:00:00,Australia,Western Australia,AU-WA,281.75,351.73,44.57,44.57,opennem.org.au,false,
2024-01-10 09:00:00,Australia,Western Australia,AU-WA,318.98,390.56,38.52,38.52,opennem.org.au,false,
2024-01-10 10:00:00,Australia,Western Australia,AU-WA,366.62,437.31,32.59,32.59,opennem.org.au,false,
2024-01-10 11:00:00,Australia,Western Australia,AU-WA,407.75,475.85,28.76,28.76,opennem.org.au,false,
2024-01-10 12:00:00,Australia,Western Australia,AU-WA,430.0,498.97,25.69,25.69,opennem.org.au,false,
2024-01-10 13:00:00,Australia,Western Australia,AU-WA,442.32,511.55,24.38,24.38,opennem.org.au,false,
2024-01-10 14:00:00,Australia,Western Australia,AU-WA,431.08,497.87,26.92,26.92,opennem.org.au,false,
2024-01-10 15:00:00,Australia,Western Australia,AU-WA,434.04,501.22,26.45,26.45,opennem.org.au,false,
2024-01-10 16:00:00,Australia,Western Australia,AU-WA,445.78,513.55,25.0,25.0,opennem.org.au,false,
2024-01-10 17:00:00,Australia,Western Australia,AU-WA,450.44,518.2,24.6,24.6,opennem.org.au,false,
2024-01-10 18:00:00,Australia,Western Australia,AU-WA,451.26,519.75,24.39,24.39,opennem.org.au,false,
