Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Australia,South Australia,AU-SA,48.38,96.71,91.04,91.04,opennem.org.au,false,
2024-01-01 01:00:00,Australia,South Australia,AU-SA,33.61,81.12,93.09,93.09,opennem.org.au,false,
2024-01-01 02:00:00,Australia,South Australia,AU-SA,63.99,112.48,89.09,89.09,opennem.org.au,false,
2024-01-01 03:00:00,Australia,South Australia,AU-SA,53.95,101.6,90.35,90.35,opennem.org.au,false,
2024-01-01 04:00:00,Australia,South Australia,AU-SA,74.27,119.77,87.62,87.62,opennem.org.au,false,
2024-01-01 05:00:00,Australia,South Australia,AU-SA,41.59,82.29,91.94,91.94,opennem.org.au,false,
2024-01-01 06:00:00,Australia,South Australia,AU-SA,92.07,131.81,84.22,84.22,opennem.org.au,false,
2024-01-01 07:00:00,Australia,South Australia,AU-SA,137.91,179.63,77.05,77.05,opennem.org.au,false,
2024-01-01 08:00:00,Australia,South Australia,AU-SA,102.29,138.11,81.69,81.69,opennem.org.au,false,
2024-01-01 09:00:00,Australia,South Australia,AU-SA,141.67,173.05,76.42,76.42,opennem.org.au,false,
2024-01-01 10:00:00,Australia,South Australia,AU-SA,177.04,207.81,71.61,71.61,opennem.org.au,false,
2024-01-01 11:00:00,Australia,South Australia,AU-SA,175.18,206.61,71.5,71.5,opennem.org.au,false,
2024-01-01 12:00:00,Australia,South Australia,AU-SA,145.44,175.51,75.02,75.02,opennem.org.au,false,
2024-01-01 13:00:00,Australia,South Australia,AU-SA,137.11,166.38,76.13,76.13,opennem.org.au,false,
2024-01-01 14:00:00,Australia,South Australia,AU-SA,152.25,182.23,74.38,74.38,opennem.org.au,false,
2024-01-01 15:00:00,Australia,South Australia,AU-SA,147.8,178.06,74.71,74.71,opennem.org.au,false,
2024-01-01 16:00:00,Australia,South Australia,AU-SA,93.97,121.38,81.41,81.41,opennem.org.au,false,
2024-01-01 17:00:00,Australia,South Australia,AU-SA,118.72,148.23,77.85,77.85,opennem.org.au,false,
2024-01-01 18:00:00,Australia,South Australia,AU-SA,104.3,132.92,79.73,79.73,opennem.org.au,false,
2024-01-01 19:00:00,Australia,South Australia,AU-SA,132.65,162.57,76.32,76.32,opennem.org.au,false,
2024-01-01 20:00:00,Australia,South Australia,AU-SA,125.29,156.98,77.44,77.44,opennem.org.au,false,
2024-01-01 21:00:00,Australia,South Australia,AU-SA,42.17,76.3,89.53,89.53,opennem.org.au,false,
2024-01-01 22:00:00,Australia,South Australia,AU-SA,18.4,55.26,95.03,95.03,opennem.org.au,false,
2024-01-01 23:00:00,Australia,South Australia,AU-SA,16.99,58.85,95.45,95.45,opennem.org.au,false,
2024-01-02 00:00:00,Australia,South Australia,AU-SA,15.07,58.96,95.93,95.93,opennem.org.au,false,
2024-01-02 01:00:00,Australia,South Australia,AU-SA,14.69,59.57,96.03,96.03,opennem.org.au,false,
2024-01-02 02:00:00,Australia,South Australia,AU-SA,13.21,57.54,96.43,96.43,opennem.org.au,false,
2024-01-02 03:00:00,Australia,South Australia,AU-SA,12.8,56.19,96.54,96.54,opennem.org.au,false,
2024-01-02 04:00:00,Australia,South Australia,AU-SA,10.54,51.65,97.15,97.15,opennem.org.au,false,
2024-01-02 05:00:00,Australia,South Australia,AU-SA,15.56,54.91,95.79,95.79,opennem.org.au,false,
2024-01-02 06:00:00,Australia,South Australia,AU-SA,23.47,61.47,93.66,93.66,opennem.org.au,false,
2024-01-02 07:00:00,Australia,South Australia,AU-SA,40.54,79.22,89.04,89.04,opennem.org.au,false,
2024-01-02 08:00:00,Australia,South Australia,AU-SA,55.13,91.83,85.29,85.29,opennem.org.au,false,
2024-01-02 09:00:00,Australia,South Australia,AU-SA,99.58,135.02,77.77,77.77,opennem.org.au,false,
2024-01-02 10:00:00,Australia,South Australia,AU-SA,108.25,143.26,75.66,75.66,opennem.org.au,false,
2024-01-02 11:00:00,Australia,South Australia,AU-SA,85.72,120.15,77.94,77.94,opennem.org.au,false,
2024-01-02 12:00:00,Australia,South Australia,AU-SA,95.23,131.76,75.8,75.8,opennem.org.au,false,
2024-01-02 13:00:00,Australia,South Australia,AU-SA,153.75,195.19,67.5,67.5,opennem.org.au,false,
2024-01-02 14:00:00,Australia,South Australia,AU-SA,255.86,303.46,54.46,54.46,opennem.org.au,false,
2024-01-02 15:00:00,Australia,South Australia,AU-SA,226.31,272.88,57.79,57.79,opennem.org.au,false,
2024-01-02 16:00:00,Australia,South Australia,AU-SA,177.84,222.61,63.17,63.17,opennem.org.au,false,
2024-01-02 17:00:00,Australia,South Australia,AU-SA,166.95,210.82,64.76,64.76,opennem.org.au,false,
2024-01-02 18:00:00,Australia,South Australia,AU-SA,98.66,138.09,73.7,73.7,opennem.org.au,false,
2024-01-02 19:00:00,Australia,South Australia,AU-SA,237.29,289.05,53.59,53.59,opennem.org.au,false,
2024-01-02 20:00:00,Australia,South Australia,AU-SA,253.95,314.49,47.71,47.71,opennem.org.au,false,
2024-01-02 21:00:00,Australia,South Australia,AU-SA,260.56,319.01,51.16,51.16,opennem.org.au,false,
2024-01-02 22:00:00,Australia,South Australia,AU-SA,240.0,294.09,57.33,57.33,opennem.org.au,false,
2024-01-02 23:00:00,Australia,South Australia,AU-SA,229.05,281.72,59.7,59.7,opennem.org.au,false,
2024-01-03 00:00:00,Australia,South Australia,AU-SA,184.89,237.09,65.38,65.38,opennem.org.au,false,
2024-01-03 01:00:00,Australia,South Australia,AU-SA,119.11,173.15,72.74,72.74,opennem.org.au,false,
2024-01-03 02:00:00,Australia,South Australia,AU-SA,77.12,127.23,79.16,79.16,opennem.org.au,false,
2024-01-03 03:00:00,Australia,South Australia,AU-SA,95.22,149.74,74.3,74.3,opennem.org.au,false,
2024-01-03 04:00:00,Australia,South Australia,AU-SA,95.2,149.14,74.27,74.27,opennem.org.au,false,
2024-01-03 05:00:00,Australia,South Australia,AU-SA,92.67,144.42,74.95,74.95,opennem.org.au,false,
2024-01-03 06:00:00,Australia,South Australia,AU-SA,94.81,143.2,74.52,74.52,opennem.org.au,false,
2024-01-03 07:00:00,Australia,South Australia,AU-SA,101.07,149.01,72.88,72.88,opennem.org.au,false,
2024-01-03 08:00:00,Australia,South Australia,AU-SA,146.63,198.69,63.02,63.02,opennem.org.au,false,
2024-01-03 09:00:00,Australia,South Australia,AU-SA,163.95,216.75,58.99,58.99,opennem.org.au,false,
2024-01-03 10:00:00,Australia,South Australia,AU-SA,160.44,213.7,59.04,59.04,opennem.org.au,false,
2024-01-03 11:00:00,Australia,South Australia,AU-SA,110.02,152.14,71.05,71.05,opennem.org.au,false,
2024-01-03 12:00:00,Australia,South Australia,AU-SA,78.34,112.33,78.86,78.86,opennem.org.au,false,
2024-01-03 13:00:00,Australia,South Australia,AU-SA,60.14,88.07,84.2,84.2,opennem.org.au,false,
2024-01-03 14:00:00,Australia,South Australia,AU-SA,46.01,70.37,87.65,87.65,opennem.org.au,false,
2024-01-03 15:00:00,Australia,South Australia,AU-SA,30.09,49.02,92.42,92.42,opennem.org.au,false,
2024-01-03 16:00:00,Australia,South Australia,AU-SA,21.21,37.77,94.67,94.67,opennem.org.au,false,
2024-01-03 17:00:00,Australia,South Australia,AU-SA,28.64,45.99,93.51,93.51,opennem.org.au,false,
2024-01-03 18:00:00,Australia,South Australia,AU-SA,22.89,39.88,94.26,94.26,opennem.org.au,false,
2024-01-03 19:00:00,Australia,South Australia,AU-SA,18.4,34.82,95.03,95.03,opennem.org.au,false,
2024-01-03 20:00:00,Australia,South Australia,AU-SA,17.25,34.18,95.34,95.34,opennem.org.au,false,
2024-01-03 21:00:00,Australia,South Australia,AU-SA,18.21,36.92,95.24,95.24,opennem.org.au,false,
2024-01-03 22:00:00,Australia,South Australia,AU-SA,31.09,53.3,93.66,93.66,opennem.org.au,false,
2024-01-03 23:00:00,Australia,South Australia,AU-SA,14.78,38.45,96.01,96.01,opennem.org.au,false,
2024-01-04 00:00:00,Australia,South Australia,AU-SA,22.26,49.98,95.23,95.23,opennem.org.au,false,
2024-01-04 01:00:00,Australia,South Australia,AU-SA,16.22,46.68,95.97,95.97,opennem.org.au,false,
2024-01-04 02:00:00,Australia,South Australia,AU-SA,12.12,46.62,96.72,96.72,opennem.org.au,false,
2024-01-04 03:00:00,Australia,South Australia,AU-SA,11.72,48.67,96.83,96.83,opennem.org.au,false,
2024-01-04 04:00:00,Australia,South Australia,AU-SA,11.11,48.58,97.0,97.0,opennem.org.au,false,
2024-01-04 05:00:00,Australia,South Australia,AU-SA,27.34,68.08,92.61,92.61,opennem.org.au,false,
2024-01-04 06:00:00,Australia,South Australia,AU-SA,42.63,82.89,90.0,90.0,opennem.org.au,false,
2024-01-04 07:00:00,Australia,South Australia,AU-SA,88.43,126.2,83.84,83.84,opennem.org.au,false,
2024-01-04 08:00:00,Australia,South Australia,AU-SA,124.98,159.03,77.89,77.89,opennem.org.au,false,
2024-01-04 09:00:00,Australia,South Australia,AU-SA,143.73,176.02,74.63,74.63,opennem.org.au,false,
2024-01-04 10:00:00,Australia,South Australia,AU-SA,103.87,129.81,80.74,80.74,opennem.org.au,false,
2024-01-04 11:00:00,Australia,South Australia,AU-SA,48.5,72.23,87.69,87.69,opennem.org.au,false,
2024-01-04 12:00:00,Australia,South Australia,AU-SA,55.07,79.38,86.87,86.87,opennem.org.au,false,
2024-01-04 13:00:00,Australia,South Australia,AU-SA,83.54,103.83,86.69,86.69,opennem.org.au,false,
2024-01-04 14:00:00,Australia,South Australia,AU-SA,121.55,144.14,81.73,81.73,opennem.org.au,false,
2024-01-04 15:00:00,Australia,South Australia,AU-SA,114.49,136.82,82.54,82.54,opennem.org.au,false,
2024-01-04 16:00:00,Australia,South Australia,AU-SA,79.22,99.48,87.03,87.03,opennem.org.au,false,
2024-01-04 17:00:00,Australia,South Australia,AU-SA,50.52,69.29,90.63,90.63,opennem.org.au,false,
2024-01-04 18:00:00,Australia,South Australia,AU-SA,45.56,64.0,91.28,91.28,opennem.org.au,false,
2024-01-04 19:00:00,Australia,South Australia,AU-SA,72.15,92.11,87.89,87.89,opennem.org.au,false,
2024-01-04 20:00:00,Australia,South Australia,AU-SA,89.15,111.83,85.69,85.69,opennem.org.au,false,
2024-01-04 21:00:00,Australia,South Australia,AU-SA,36.76,62.84,92.78,92.78,opennem.org.au,false,
2024-01-04 22:00:00,Australia,South Australia,AU-SA,13.76,45.2,96.28,96.28,opennem.org.au,false,
2024-01-04 23:00:00,Australia,South Australia,AU-SA,11.39,45.89,96.92,96.92,opennem.org.au,false,
2024-01-05 00:00:00,Australia,South Australia,AU-SA,10.79,47.17,97.08,97.08,opennem.org.au,false,
2024-01-05 01:00:00,Australia,South Australia,AU-SA,11.66,49.6,97.0,97.0,opennem.org.au,false,
2024-01-05 02:00:00,Australia,South Australia,AU-SA,10.64,49.94,97.13,97.13,opennem.org.au,false,
2024-01-05 03:00:00,Australia,South Australia,AU-SA,16.02,57.51,95.67,95.67,opennem.org.au,false,
2024-01-05 04:00:00,Australia,South Australia,AU-SA,34.4,78.69,90.91,90.91,opennem.org.au,false,
2024-01-05 05:00:00,Australia,South Australia,AU-SA,40.98,85.16,89.19,89.19,opennem.org.au,false,
2024-01-05 06:00:00,Australia,South Australia,AU-SA,47.82,90.96,87.14,87.14,opennem.org.au,false,
2024-01-05 07:00:00,Australia,South Australia,AU-SA,110.2,155.74,77.73,77.73,opennem.org.au,false,
2024-01-05 08:00:00,Australia,South Australia,AU-SA,152.53,193.44,72.04,72.04,opennem.org.au,false,
2024-01-05 09:00:00,Australia,South Australia,AU-SA,149.13,183.76,72.18,72.18,opennem.org.au,false,
2024-01-05 10:00:00,Australia,South Australia,AU-SA,127.69,159.63,74.99,74.99,opennem.org.au,false,
2024-01-05 11:00:00,Australia,South Australia,AU-SA,111.33,144.32,76.48,76.48,opennem.org.au,false,
2024-01-05 12:00:00,Australia,South Australia,AU-SA,70.04,101.35,81.23,81.23,opennem.org.au,false,
2024-01-05 13:00:00,Australia,South Australia,AU-SA,94.25,128.21,77.41,77.41,opennem.org.au,false,
2024-01-05 14:00:00,Australia,South Australia,AU-SA,145.89,183.5,70.46,70.46,opennem.org.au,false,
2024-01-05 15:00:00,Australia,South Australia,AU-SA,118.73,155.66,73.35,73.35,opennem.org.au,false,
2024-01-05 16:00:00,Australia,South Australia,AU-SA,117.36,150.18,75.97,75.97,opennem.org.au,false,
2024-01-05 17:00:00,Australia,South Australia,AU-SA,120.19,150.5,77.22,77.22,opennem.org.au,false,
2024-01-05 18:00:00,Australia,South Australia,AU-SA,146.55,179.3,73.35,73.35,opennem.org.au,false,
2024-01-05 19:00:00,Australia,South Australia,AU-SA,147.31,180.2,73.21,73.21,opennem.org.au,false,
2024-01-05 20:00:00,Australia,South Australia,AU-SA,150.11,184.37,73.03,73.03,opennem.org.au,false,
2024-01-05 21:00:00,Australia,South Australia,AU-SA,98.08,133.56,80.69,80.69,opennem.org.au,false,
2024-01-05 22:00:00,Australia,South Australia,AU-SA,169.36,212.79,71.6,71.6,opennem.org.au,false,
2024-01-05 23:00:00,Australia,South Australia,AU-SA,205.13,255.69,64.07,64.07,opennem.org.au,false,
2024-01-06 00:00:00,Australia,South Australia,AU-SA,203.96,256.77,63.62,63.62,opennem.org.au,false,
2024-01-06 01:00:00,Australia,South Australia,AU-SA,195.0,251.96,64.55,64.55,opennem.org.au,false,
2024-01-06 02:00:00,Australia,South Australia,AU-SA,191.4,248.66,65.46,65.46,opennem.org.au,false,
2024-01-06 03:00:00,Australia,South Australia,AU-SA,195.41,249.95,64.63,64.63,opennem.org.au,false,
2024-01-06 04:00:00,Australia,South Australia,AU-SA,106.36,156.21,76.26,76.26,opennem.org.au,false,
2024-01-06 05:00:00,Australia,South Australia,AU-SA,71.32,122.29,80.99,80.99,opennem.org.au,false,
2024-01-06 06:00:00,Australia,South Australia,AU-SA,77.64,131.2,79.29,79.29,opennem.org.au,false,
2024-01-06 07:00:00,Australia,South Australia,AU-SA,72.62,121.78,80.51,80.51,opennem.org.au,false,
2024-01-06 08:00:00,Australia,South Australia,AU-SA,111.94,158.75,73.86,73.86,opennem.org.au,false,
2024-01-06 09:00:00,Australia,South Australia,AU-SA,142.85,181.28,70.17,70.17,opennem.org.au,false,
2024-01-06 10:00:00,Australia,South Australia,AU-SA,104.93,139.62,74.71,74.71,opennem.org.au,false,
2024-01-06 11:00:00,Australia,South Australia,AU-SA,130.68,177.0,66.07,66.07,opennem.org.au,false,
2024-01-06 12:00:00,Australia,South Australia,AU-SA,197.77,252.29,55.47,55.47,opennem.org.au,false,
2024-01-06 13:00:00,Australia,South Australia,AU-SA,194.56,244.87,58.38,58.38,opennem.org.au,false,
2024-01-06 14:00:00,Australia,South Australia,AU-SA,279.84,322.73,55.11,55.11,opennem.org.au,false,
2024-01-06 15:00:00,Australia,South Australia,AU-SA,362.45,411.72,43.56,43.56,opennem.org.au,false,
2024-01-06 16:00:00,Australia,South Australia,AU-SA,333.37,379.41,48.07,48.07,opennem.org.au,false,
2024-01-06 17:00:00,Australia,South Australia,AU-SA,299.65,343.85,52.28,52.28,opennem.org.au,false,
2024-01-06 18:00:00,Australia,South Australia,AU-SA,142.63,177.07,72.68,72.68,opennem.org.au,false,
2024-01-06 19:00:00,Australia,South Australia,AU-SA,178.56,215.6,67.77,67.77,opennem.org.au,false,
2024-01-06 20:00:00,Australia,South Australia,AU-SA,273.02,317.28,55.47,55.47,opennem.org.au,false,
2024-01-06 21:00:00,Australia,South Australia,AU-SA,277.26,326.0,55.54,55.54,opennem.org.au,false,
2024-01-06 22:00:00,Australia,South Australia,AU-SA,177.56,226.03,69.11,69.11,opennem.org.au,false,
2024-01-06 23:00:00,Australia,South Australia,AU-SA,98.43,143.06,80.88,80.88,opennem.org.au,false,
2024-01-07 00:00:00,Australia,South Australia,AU-SA,55.66,96.14,87.81,87.81,opennem.org.au,false,
2024-01-07 01:00:00,Australia,South Australia,AU-SA,50.25,88.59,89.42,89.42,opennem.org.au,false,
2024-01-07 02:00:00,Australia,South Australia,AU-SA,59.57,97.48,87.29,87.29,opennem.org.au,false,
2024-01-07 03:00:00,Australia,South Australia,AU-SA,27.41,66.35,92.59,92.59,opennem.org.au,false,
2024-01-07 04:00:00,Australia,South Australia,AU-SA,25.42,68.03,93.13,93.13,opennem.org.au,false,
2024-01-07 05:00:00,Australia,South Australia,AU-SA,26.96,65.93,92.71,92.71,opennem.org.au,false,
2024-01-07 06:00:00,Australia,South Australia,AU-SA,29.86,65.7,91.93,91.93,opennem.org.au,false,
2024-01-07 07:00:00,Australia,South Australia,AU-SA,35.71,69.99,90.49,90.49,opennem.org.au,false,
2024-01-07 08:00:00,Australia,South Australia,AU-SA,54.21,84.88,87.6,87.6,opennem.org.au,false,
2024-01-07 09:00:00,Australia,South Australia,AU-SA,71.05,94.46,85.76,85.76,opennem.org.au,false,
2024-01-07 10:00:00,Australia,South Australia,AU-SA,111.33,136.41,79.85,79.85,opennem.org.au,false,
2024-01-07 11:00:00,Australia,South Australia,AU-SA,133.19,164.84,75.15,75.15,opennem.org.au,false,
2024-01-07 12:00:00,Australia,South Australia,AU-SA,189.27,225.27,67.38,67.38,opennem.org.au,false,
2024-01-07 13:00:00,Australia,South Australia,AU-SA,245.09,285.21,59.82,59.82,opennem.org.au,false,
2024-01-07 14:00:00,Australia,South Australia,AU-SA,272.51,313.8,56.57,56.57,opennem.org.au,false,
2024-01-07 15:00:00,Australia,South Australia,AU-SA,361.19,407.61,45.38,45.38,opennem.org.au,false,
2024-01-07 16:00:00,Australia,South Australia,AU-SA,354.07,393.65,50.41,50.41,opennem.org.au,false,
2024-01-07 17:00:00,Australia,South Australia,AU-SA,311.3,347.4,56.11,56.11,opennem.org.au,false,
2024-01-07 18:00:00,Australia,South Australia,AU-SA,267.41,300.69,61.89,61.89,opennem.org.au,false,
2024-01-07 19:00:00,Australia,South Australia,AU-SA,232.27,263.11,66.62,66.62,opennem.org.au,false,
2024-01-07 20:00:00,Australia,South Australia,AU-SA,259.72,292.2,63.35,63.35,opennem.org.au,false,
2024-01-07 21:00:00,Australia,South Australia,AU-SA,204.72,236.84,70.54,70.54,opennem.org.au,false,
2024-01-07 22:00:00,Australia,South Australia,AU-SA,48.5,75.49,91.17,91.17,opennem.org.au,false,
2024-01-07 23:00:00,Australia,South Australia,AU-SA,16.41,47.29,95.76,95.76,opennem.org.au,false,
2024-01-08 00:00:00,Australia,South Australia,AU-SA,14.83,48.62,96.06,96.06,opennem.org.au,false,
2024-01-08 01:00:00,Australia,South Australia,AU-SA,12.64,47.7,96.58,96.58,opennem.org.au,false,
2024-01-08 02:00:00,Australia,South Australia,AU-SA,11.45,47.38,96.91,96.91,opennem.org.au,false,
2024-01-08 03:00:00,Australia,South Australia,AU-SA,11.98,49.95,96.76,96.76,opennem.org.au,false,
2024-01-08 04:00:00,Australia,South Australia,AU-SA,11.79,51.78,96.81,96.81,opennem.org.au,false,
2024-01-08 05:00:00,Australia,South Australia,AU-SA,12.02,50.79,96.75,96.75,opennem.org.au,false,
2024-01-08 06:00:00,Australia,South Australia,AU-SA,12.67,50.23,96.58,96.58,opennem.org.au,false,
2024-01-08 07:00:00,Australia,South Australia,AU-SA,14.13,47.87,96.27,96.27,opennem.org.au,false,
2024-01-08 08:00:00,Australia,South Australia,AU-SA,27.14,56.42,93.11,93.11,opennem.org.au,false,
2024-01-08 09:00:00,Australia,South Australia,AU-SA,66.68,91.43,86.2,86.2,opennem.org.au,false,
2024-01-08 10:00:00,Australia,South Australia,AU-SA,134.73,162.48,76.42,76.42,opennem.org.au,false,
2024-01-08 11:00:00,Australia,South Australia,AU-SA,160.96,194.9,71.33,71.33,opennem.org.au,false,
2024-01-08 12:00:00,Australia,South Australia,AU-SA,170.35,205.66,69.64,69.64,opennem.org.au,false,
2024-01-08 13:00:00,Australia,South Australia,AU-SA,205.72,243.53,64.83,64.83,opennem.org.au,false,
2024-01-08 14:00:00,Australia,South Australia,AU-SA,236.04,275.21,61.24,61.24,opennem.org.au,false,
2024-01-08 15:00:00,Australia,South Australia,AU-SA,262.64,304.12,57.37,57.37,opennem.org.au,false,
2024-01-08 16:00:00,Australia,South Australia,AU-SA,307.94,353.24,50.89,50.89,opennem.org.au,false,
2024-01-08 17:00:00,Australia,South Australia,AU-SA,339.32,387.19,46.37,46.37,opennem.org.au,false,
2024-01-08 18:00:00,Australia,South Australia,AU-SA,400.86,454.34,37.18,37.18,opennem.org.au,false,
2024-01-08 19:00:00,Australia,South Australia,AU-SA,399.17,452.73,36.64,36.64,opennem.org.au,false,
2024-01-08 20:00:00,Australia,South Australia,AU-SA,394.49,453.13,36.24,36.24,opennem.org.au,false,
2024-01-08 21:00:00,Australia,South Australia,AU-SA,286.67,345.27,53.46,53.46,opennem.org.au,false,
2024-01-08 22:00:00,Australia,South Australia,AU-SA,128.77,179.74,78.94,78.94,opennem.org.au,false,
2024-01-08 23:00:00,Australia,South Australia,AU-SA,56.88,105.05,90.27,90.27,opennem.org.au,false,
2024-01-09 00:00:00,Australia,South Australia,AU-SA,39.63,87.41,92.78,92.78,opennem.org.au,false,
2024-01-09 01:00:00,Australia,South Australia,AU-SA,18.34,65.74,95.66,95.66,opennem.org.au,false,
2024-01-09 02:00:00,Australia,South Australia,AU-SA,12.6,59.57,96.6,96.6,opennem.org.au,false,
2024-01-09 03:00:00,Australia,South Australia,AU-SA,11.72,57.73,96.83,96.83,opennem.org.au,false,
2024-01-09 04:00:00,Australia,South Australia,AU-SA,12.1,57.92,96.73,96.73,opennem.org.au,false,
2024-01-09 05:00:00,Australia,South Australia,AU-SA,21.57,68.79,94.18,94.18,opennem.org.au,false,
2024-01-09 06:00:00,Australia,South Australia,AU-SA,63.56,118.78,82.82,82.82,opennem.org.au,false,
2024-01-09 07:00:00,Australia,South Australia,AU-SA,94.85,155.01,74.38,74.38,opennem.org.au,false,
2024-01-09 08:00:00,Australia,South Australia,AU-SA,146.8,211.39,61.54,61.54,opennem.org.au,false,
2024-01-09 09:00:00,Australia,South Australia,AU-SA,211.31,275.98,48.04,48.04,opennem.org.au,false,
2024-01-09 10:00:00,Australia,South Australia,AU-SA,218.78,293.67,41.17,41.17,opennem.org.au,false,
2024-01-09 11:00:00,Australia,South Australia,AU-SA,201.13,268.93,47.07,47.07,opennem.org.au,false,
2024-01-09 12:00:00,Australia,South Australia,AU-SA,225.24,292.27,45.39,45.39,opennem.org.au,false,
2024-01-09 13:00:00,Australia,South Australia,AU-SA,215.47,286.4,43.89,43.89,opennem.org.au,false,
2024-01-09 14:00:00,Australia,South Australia,AU-SA,261.55,335.6,37.66,37.66,opennem.org.au,false,
2024-01-09 15:00:00,Australia,South Australia,AU-SA,334.63,421.65,23.12,23.12,opennem.org.au,false,
2024-01-09 16:00:00,Australia,South Australia,AU-SA,413.53,496.89,18.08,18.08,opennem.org.au,false,
2024-01-09 17:00:00,Australia,South Australia,AU-SA,420.65,505.03,16.82,16.82,opennem.org.au,false,
2024-01-09 18:00:00,Australia,South Australia,AU-SA,408.83,496.34,15.98,15.98,opennem.org.au,false,
2024-01-09 19:00:00,Australia,South Australia,AU-SA,401.95,497.68,11.83,11.83,opennem.org.au,false,
2024-01-09 20:00:00,Australia,South Australia,AU-SA,418.66,504.59,17.7,17.7,opennem.org.au,false,
2024-01-09 21:00:00,Australia,South Australia,AU-SA,284.49,351.35,48.38,48.38,opennem.org.au,false,
2024-01-09 22:00:00,Australia,South Australia,AU-SA,129.44,180.16,79.23,79.23,opennem.org.au,false,
2024-01-09 23:00:00,Australia,South Australia,AU-SA,25.16,71.61,94.45,94.45,opennem.org.au,false,
2024-01-10 00:00:00,Australia,South Australia,AU-SA,12.89,57.69,96.52,96.52,opennem.org.au,false,
2024-01-10 01:00:00,Australia,South Australia,AU-SA,12.14,55.88,96.72,96.72,opennem.org.au,false,
2024-01-10 02:00:00,Australia,South Australia,AU-SA,11.47,53.97,96.9,96.9,opennem.org.au,false,
2024-01-10 03:00:00,Australia,South Australia,AU-SA,10.61,51.78,97.13,97.13,opennem.org.au,false,
2024-01-10 04:00:00,Australia,South Australia,AU-SA,10.63,51.31,97.13,97.13,opennem.org.au,false,
2024-01-10 05:00:00,Australia,South Australia,AU-SA,10.47,49.85,97.17,97.17,opennem.org.au,false,
2024-01-10 06:00:00,Australia,South Australia,AU-SA,27.12,68.2,92.67,92.67,opennem.org.au,false,
2024-01-10 07:00:00,Australia,South Australia,AU-SA,37.47,78.96,89.89,89.89,opennem.org.au,false,
2024-01-10 08:00:00,Australia,South Australia,AU-SA,103.75,153.97,73.72,73.72,opennem.org.au,false,
2024-01-10 09:00:00,Australia,South Australia,AU-SA,182.39,237.58,56.91,56.91,opennem.org.au,false,
2024-01-10 10:00:00,Australia,South Australia,AU-SA,216.0,274.56,51.28,51.28,opennem.org.au,false,
2024-01-10 11:00:00,Australia,South Australia,AU-SA,140.52,187.93,65.04,65.04,opennem.org.au,false,
2024-01-10 12:00:00,Australia,South Australia,AU-SA,109.97,153.15,70.37,70.37,opennem.org.au,false,
2024-01-10 13:00:00,Australia,South Australia,AU-SA,102.7,143.95,72.25,72.25,opennem.org.au,false,
2024-01-10 14:00:00,Australia,South Australia,AU-SA,102.61,135.9,77.05,77.05,opennem.org.au,false,
2024-01-10 15:00:00,Australia,South Australia,AU-SA,110.72,141.72,77.66,77.66,opennem.org.au,false,
2024-01-10 16:00:00,Australia,South Australia,AU-SA,95.93,126.89,79.06,79.06,opennem.org.au,false,
2024-01-10 17:00:00,Australia,South Australia,AU-SA,76.46,106.81,81.24,81.24,opennem.org.au,false,
2024-01-10 18:00:00,Australia,South Australia,AU-SA,136.88,171.0,73.34,73.34,opennem.org.au,false,
2024-01-10 19:00:00,Australia,South Australia,AU-SA,201.36,241.07,64.03,64.03,opennem.org.au,false,
2024-01-10 20:00:00,Australia,South Australia,AU-SA,175.71,214.85,67.53,67.53,opennem.org.au,false,
2024-01-10 21:00:00,Australia,South Australia,AU-SA,67.72,105.94,84.31,84.31,opennem.org.au,false,
2024-01-10 22:00:00,Australia,South Australia,AU-SA,15.15,50.14,96.02,96.02,opennem.org.au,false,
2024-01-10 23:00:00,Australia,South Australia,AU-SA,13.04,51.86,96.48,96.48,opennem.org.au,false,
2024-01-11 00:00:00,Australia,South Australia,AU-SA,14.09,54.97,96.41,96.41,opennem.org.au,false,
2024-01-11 01:00:00,Australia,South Australia,AU-SA,12.05,54.0,96.74,96.74,opennem.org.au,false,
2024-01-11 02:00:00,Australia,South Australia,AU-SA,11.43,54.79,96.91,96.91,opennem.org.au,false,
2024-01-11 03:00:00,Australia,South Australia,AU-SA,11.71,56.11,96.86,96.86,opennem.org.au,false,
2024-01-11 04:00:00,Australia,South Australia,AU-SA,15.11,59.42,96.44,96.44,opennem.org.au,false,
2024-01-11 05:00:00,Australia,South Australia,AU-SA,19.32,62.45,95.96,95.96,opennem.org.au,false,
2024-01-11 06:00:00,Australia,South Australia,AU-SA,49.75,94.47,89.69,89.69,opennem.org.au,false,
2024-01-11 07:00:00,Australia,South Australia,AU-SA,91.7,136.79,82.64,82.64,opennem.org.au,false,
2024-01-11 08:00:00,Australia,South Australia,AU-SA,135.72,178.3,75.24,75.24,opennem.org.au,false,
2024-01-11 09:00:00,Australia,South Australia,AU-SA,156.09,195.42,68.7,68.7,opennem.org.au,false,
2024-01-11 10:00:00,Australia,South Australia,AU-SA,122.07,157.01,73.88,73.88,opennem.org.au,false,
2024-01-11 11:00:00,Australia,South Australia,AU-SA,74.1,102.5,82.63,82.63,opennem.org.au,false,
