Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
144,True,98,98,1.0,98,17324.0,193.0,4.62,4.1
144,True,147,98,1.5,147,17243.75,187.5,5.06,6.83
144,True,196,98,2.0,195,18467.25,182.0,-1.68,9.57
145,True,105,105,1.0,105,23467.75,260.5,4.83,4.58
145,True,158,105,1.5,158,27686.5,251.0,-12.27,8.06
145,True,210,105,2.0,209,31274.75,245.25,-26.82,10.16
146,True,88,88,1.0,88,29457.5,301.25,1.82,1.79
146,True,132,88,1.5,131,27775.0,284.5,7.42,7.25
146,True,176,88,2.0,173,29230.0,278.0,2.57,9.37
147,True,136,136,1.0,136,62151.75,325.75,1.39,0.61
147,True,204,136,1.5,204,60507.0,306.5,4.0,6.48
147,True,272,136,2.0,272,57786.5,297.5,8.32,9.23
148,True,96,96,1.0,96,36453.75,223.25,4.63,1.0
148,True,144,96,1.5,144,35857.75,209.25,6.19,7.21
148,True,192,96,2.0,192,35910.0,204.75,6.05,9.2
149,True,95,95,1.0,95,49273.25,294.0,4.02,1.92
149,True,143,95,1.5,143,52847.0,280.5,-2.94,6.42
149,True,190,95,2.0,190,52364.0,272.5,-2.0,9.09
150,True,98,98,1.0,98,40392.75,189.5,14.24,9.22
150,True,147,98,1.5,147,34496.25,182.5,26.76,12.57
150,True,196,98,2.0,196,29097.5,178.25,38.22,14.61
151,True,97,97,1.0,97,49785.25,234.0,5.29,3.11
151,True,146,97,1.5,144,43069.75,225.25,18.06,6.73
151,True,194,97,2.0,194,41540.5,222.0,20.97,8.07
152,True,99,99,1.0,99,61773.75,291.75,6.51,1.6
152,True,149,99,1.5,141,53468.25,277.5,19.08,6.41
152,True,198,99,2.0,198,46368.0,271.25,29.83,8.52
153,True,101,101,1.0,101,114862.0,424.0,7.3,0.64
153,True,152,101,1.5,152,55715.0,412.75,55.03,3.28
153,True,202,101,2.0,202,48834.75,405.25,60.59,5.04
154,True,79,79,1.0,79,78607.25,274.75,14.87,3.93
154,True,119,79,1.5,119,48734.0,267.0,47.22,6.64
154,True,158,79,2.0,158,33194.5,260.0,64.05,9.09
155,True,105,105,1.0,105,84533.5,345.0,10.98,4.89
155,True,158,105,1.5,158,42515.0,334.75,55.23,7.72
155,True,210,105,2.0,210,36676.5,320.25,61.38,11.72
156,True,106,106,1.0,106,26651.5,266.75,13.21,5.91
156,True,159,106,1.5,159,19851.25,248.75,35.36,12.26
156,True,212,106,2.0,212,16738.0,243.75,45.49,14.02
157,True,117,117,1.0,117,30932.0,329.0,8.99,3.24
157,True,176,117,1.5,176,20801.25,316.25,38.8,6.99
157,True,234,117,2.0,234,22305.0,305.75,34.37,10.07
158,True,98,98,1.0,98,27902.75,281.25,9.12,4.5
158,True,147,98,1.5,147,22666.25,269.5,26.17,8.49
158,True,196,98,2.0,196,17623.5,262.5,42.6,10.87
159,True,108,108,1.0,108,15955.5,342.5,10.22,1.93
159,True,162,108,1.5,160,23816.75,332.0,-34.02,4.94
159,True,216,108,2.0,216,20737.25,322.75,-16.69,7.59
160,True,105,105,1.0,105,12983.5,287.0,11.83,1.03
160,True,158,105,1.5,158,16298.25,273.0,-10.68,5.86
160,True,210,105,2.0,210,18593.75,266.5,-26.26,8.1
161,True,105,105,1.0,105,14887.75,309.5,4.7,2.37
161,True,158,105,1.5,149,22468.0,295.25,-43.83,6.86
161,True,210,105,2.0,210,18838.5,288.25,-20.59,9.07
162,True,108,108,1.0,108,54934.25,222.0,15.53,4.41
162,True,162,108,1.5,162,31448.5,208.5,51.64,10.23
162,True,216,108,2.0,216,35674.0,203.5,45.15,12.38
163,True,107,107,1.0,107,36456.25,226.0,21.19,2.9
163,True,161,107,1.5,161,33348.5,219.0,27.91,5.91
163,True,214,107,2.0,214,25637.5,213.0,44.58,8.49
164,True,106,106,1.0,106,55041.75,257.75,-0.97,3.19
164,True,159,106,1.5,159,40317.25,241.5,26.04,9.3
164,True,212,106,2.0,212,34336.25,236.75,37.01,11.08
165,True,100,100,1.0,100,37303.75,198.75,12.89,5.58
165,True,150,100,1.5,150,33886.0,190.0,20.87,9.74
165,True,200,100,2.0,200,30724.25,186.0,28.25,11.64
166,True,100,100,1.0,100,56692.75,266.0,9.47,5.84
166,True,150,100,1.5,150,48881.5,252.25,21.95,10.71
166,True,200,100,2.0,200,38769.0,247.0,38.09,12.57
167,True,117,117,1.0,117,69320.5,334.75,3.58,2.41
167,True,176,117,1.5,176,66021.0,318.0,8.17,7.29
167,True,234,117,2.0,233,51707.25,310.75,28.08,9.4
168,True,116,116,1.0,116,42833.0,305.5,4.88,4.23
168,True,174,116,1.5,174,36081.5,298.25,19.88,6.5
168,True,232,116,2.0,232,33194.0,282.25,26.29,11.52
169,True,95,95,1.0,95,62496.25,290.0,7.37,2.77
169,True,143,95,1.5,143,40594.25,278.0,39.83,6.79
169,True,190,95,2.0,190,40789.75,267.25,39.54,10.39
170,True,104,104,1.0,104,38438.5,244.5,12.41,3.93
170,True,156,104,1.5,156,35629.25,231.0,18.81,9.23
170,True,208,104,2.0,208,25539.5,226.75,41.8,10.9
171,True,113,113,1.0,113,49164.75,346.0,10.36,2.67
171,True,170,113,1.5,170,46862.0,331.5,14.56,6.75
171,True,226,113,2.0,226,44742.25,321.0,18.43,9.7
172,True,99,99,1.0,99,41239.25,271.75,32.2,6.62
172,True,149,99,1.5,149,32073.25,260.75,47.27,10.4
172,True,198,99,2.0,198,36336.0,256.25,40.26,11.94
173,True,111,111,1.0,111,27964.5,240.0,28.02,5.79
173,True,167,111,1.5,164,34082.5,228.75,12.27,10.21
173,True,222,111,2.0,222,26663.25,224.0,31.37,12.07
174,True,100,100,1.0,100,73294.5,238.5,4.37,7.38
174,True,150,100,1.5,150,36071.5,231.75,52.94,10.0
174,True,200,100,2.0,200,35324.25,223.0,53.91,13.4
175,True,100,100,1.0,100,56434.25,224.0,19.76,9.13
175,True,150,100,1.5,150,35226.0,213.5,49.92,13.39
175,True,200,100,2.0,200,31116.5,210.25,55.76,14.71
176,True,105,105,1.0,105,72747.5,292.0,20.49,8.1
176,True,158,105,1.5,158,50012.5,279.75,45.34,11.96
176,True,210,105,2.0,210,45640.5,272.75,50.12,14.16
177,True,103,103,1.0,103,55940.75,242.25,15.21,2.61
177,True,155,103,1.5,155,45125.0,225.0,31.6,9.55
177,True,206,103,2.0,206,29989.5,221.5,54.54,10.95
178,True,106,106,1.0,106,53879.25,286.0,23.36,2.05
178,True,159,106,1.5,159,46263.0,265.75,34.19,8.99
178,True,212,106,2.0,212,31879.25,262.5,54.65,10.1
179,True,108,108,1.0,108,65097.0,288.75,5.42,3.43
179,True,162,108,1.5,162,50069.75,273.0,27.26,8.7
179,True,216,108,2.0,216,36672.25,264.5,46.72,11.54
180,True,100,100,1.0,100,53866.0,311.75,20.69,2.12
180,True,150,100,1.5,149,28941.25,301.0,57.39,5.49
180,True,200,100,2.0,200,33230.25,289.25,51.07,9.18
181,True,114,114,1.0,114,54831.25,310.25,18.5,3.72
181,True,171,114,1.5,171,40011.0,297.0,40.53,7.84
181,True,228,114,2.0,228,31704.75,289.75,52.88,10.09
182,True,93,93,1.0,93,59099.25,282.5,23.72,2.84
182,True,140,93,1.5,140,30903.5,271.75,60.11,6.53
182,True,186,93,2.0,186,31573.75,261.25,59.25,10.15
183,True,107,107,1.0,107,29158.25,220.0,11.85,3.4
183,True,161,107,1.5,161,19685.25,210.0,40.49,7.79
183,True,214,107,2.0,214,16133.5,205.25,51.22,9.88
184,True,95,95,1.0,95,57844.0,315.75,0.7,0.71
184,True,143,95,1.5,143,26703.0,300.25,54.16,5.58
184,True,190,95,2.0,190,21130.5,293.0,63.72,7.86
185,True,109,109,1.0,109,30769.0,221.75,6.56,2.95
185,True,164,109,1.5,164,16904.75,205.25,48.66,10.18
185,True,218,109,2.0,218,14582.25,198.25,55.72,13.24
186,True,86,86,1.0,86,12314.0,221.0,10.75,2.86
186,True,129,86,1.5,126,12904.5,207.25,6.47,8.9
186,True,172,86,2.0,172,15758.0,203.25,-14.22,10.66
187,True,92,92,1.0,92,20713.0,345.25,5.22,2.47
187,True,138,92,1.5,131,22811.25,336.5,-4.39,4.94
187,True,184,92,2.0,184,27003.25,327.25,-23.57,7.56
188,True,119,119,1.0,119,25314.75,362.25,2.44,0.82
188,True,179,119,1.5,177,33980.25,354.25,-30.95,3.01
188,True,238,119,2.0,236,39403.25,336.75,-51.85,7.8
189,True,99,99,1.0,99,57397.5,224.0,10.71,4.58
189,True,149,99,1.5,143,42445.0,215.75,33.97,8.09
189,True,198,99,2.0,198,41109.0,209.0,36.05,10.97
190,True,110,110,1.0,110,71853.75,317.25,12.55,2.91
190,True,165,110,1.5,164,63169.0,305.0,23.12,6.66
190,True,220,110,2.0,220,55344.5,297.75,32.64,8.88
191,True,106,106,1.0,106,57876.25,233.25,3.83,2.51
191,True,159,106,1.5,159,59035.0,218.0,1.9,8.88
191,True,212,106,2.0,212,39153.5,215.75,34.94,9.82
192,True,108,108,1.0,108,127498.75,364.75,0.07,1.29
192,True,162,108,1.5,162,65869.25,355.75,48.38,3.72
192,True,216,108,2.0,216,55827.75,338.25,56.25,8.46
193,True,103,103,1.0,103,75049.5,245.75,6.51,2.96
193,True,155,103,1.5,155,43667.0,233.25,45.6,7.9
193,True,206,103,2.0,206,32455.0,229.0,59.57,9.58
194,True,102,102,1.0,102,88515.0,269.0,14.6,4.61
194,True,153,102,1.5,153,57981.25,258.75,44.06,8.24
194,True,204,102,2.0,204,39186.75,252.5,62.19,10.46
195,True,112,112,1.0,112,28286.5,276.75,14.14,5.47
195,True,168,112,1.5,168,35045.25,259.5,-6.37,11.36
195,True,224,112,2.0,223,30504.0,253.25,7.41,13.49
196,True,104,104,1.0,104,26662.0,238.5,12.92,1.14
196,True,156,104,1.5,156,29999.75,224.75,2.02,6.84
196,True,208,104,2.0,208,26145.25,219.75,14.61,8.91
197,True,97,97,1.0,97,41801.0,294.75,3.13,2.64
197,True,146,97,1.5,146,31549.5,284.5,26.89,6.03
197,True,194,97,2.0,194,34747.0,276.0,19.48,8.84
198,True,81,81,1.0,81,55575.75,296.25,2.85,0.84
198,True,122,81,1.5,122,38914.5,285.25,31.97,4.52
198,True,162,81,2.0,162,44073.0,274.25,22.95,8.2
199,True,110,110,1.0,110,31113.0,216.75,3.9,6.27
199,True,165,110,1.5,165,32885.25,205.0,-1.58,11.35
199,True,220,110,2.0,220,22774.0,200.0,29.65,13.51
200,True,120,120,1.0,120,49106.5,322.5,4.75,4.3
200,True,180,120,1.5,180,47968.0,314.0,6.95,6.82
200,True,240,120,2.0,240,38802.25,305.5,24.73,9.35
201,True,103,103,1.0,103,32383.5,237.75,25.21,3.74
201,True,155,103,1.5,155,28001.5,232.25,35.33,5.97
201,True,206,103,2.0,206,22461.5,220.0,48.12,10.93
202,True,97,97,1.0,97,43757.25,271.5,8.36,2.25
202,True,146,97,1.5,146,32103.25,263.5,32.77,5.13
202,True,194,97,2.0,194,28385.0,252.0,40.56,9.27
203,True,93,93,1.0,93,68012.0,339.75,0.83,0.66
203,True,140,93,1.5,140,49715.75,324.5,27.5,5.12
203,True,186,93,2.0,186,36824.25,318.0,46.3,7.02
204,True,99,99,1.0,99,21498.75,210.0,22.0,5.3
204,True,149,99,1.5,149,26014.0,204.25,5.62,7.89
204,True,198,99,2.0,198,19259.5,198.5,30.12,10.48
205,True,82,82,1.0,82,62447.5,349.5,2.66,0.71
205,True,123,82,1.5,123,38898.25,341.25,39.37,3.05
205,True,164,82,2.0,164,46692.0,330.75,27.22,6.04
206,True,86,86,1.0,86,45295.0,313.75,3.21,3.09
206,True,129,86,1.5,128,31357.25,302.5,33.0,6.56
206,True,172,86,2.0,172,32089.0,292.0,31.43,9.81
207,True,111,111,1.0,111,49500.5,331.0,19.73,2.43
207,True,167,111,1.5,158,47337.5,320.75,23.24,5.45
207,True,222,111,2.0,222,52371.25,311.0,15.07,8.33
208,True,103,103,1.0,103,34936.0,266.25,30.46,3.45
208,True,155,103,1.5,155,39332.0,249.5,21.7,9.52
208,True,206,103,2.0,206,43222.25,244.75,13.96,11.24
209,True,100,100,1.0,100,42340.75,290.0,19.22,4.92
209,True,150,100,1.5,150,39460.0,281.5,24.71,7.7
209,True,200,100,2.0,200,46973.5,270.75,10.38,11.23
210,True,134,134,1.0,134,87787.0,322.0,4.57,4.02
210,True,201,134,1.5,201,74662.25,316.0,18.84,5.81
210,True,268,134,2.0,268,67171.25,308.75,26.98,7.97
211,True,110,110,1.0,110,89661.5,314.0,5.2,0.16
211,True,165,110,1.5,165,59019.75,298.25,37.6,5.17
211,True,220,110,2.0,220,61020.0,290.0,35.48,7.79
212,True,97,97,1.0,97,57871.75,175.5,9.14,5.39
212,True,146,97,1.5,146,36225.75,169.75,43.13,8.49
212,True,194,97,2.0,194,35218.5,164.0,44.71,11.59
213,True,105,105,1.0,105,71715.25,319.25,2.77,0.7
213,True,158,105,1.5,158,66217.5,303.0,10.23,5.75
213,True,210,105,2.0,210,56001.75,293.25,24.08,8.79
214,True,98,98,1.0,98,59377.75,272.0,6.6,4.48
214,True,147,98,1.5,147,56721.0,259.25,10.78,8.96
214,True,196,98,2.0,196,48319.0,251.0,24.0,11.85
215,True,112,112,1.0,112,73727.25,342.75,4.5,3.79
215,True,168,112,1.5,168,68369.5,329.0,11.44,7.65
215,True,224,112,2.0,224,50185.5,318.5,35.0,10.6
216,True,101,101,1.0,101,68862.75,322.0,4.66,2.87
216,True,152,101,1.5,152,34924.25,309.0,51.65,6.79
216,True,202,101,2.0,202,30120.0,299.75,58.3,9.58
217,True,105,105,1.0,105,71682.0,343.25,6.99,2.14
217,True,158,105,1.5,158,33062.0,331.25,57.1,5.56
217,True,210,105,2.0,210,32477.0,319.5,57.86,8.91
218,True,85,85,1.0,85,53481.5,237.0,5.9,0.42
218,True,128,85,1.5,128,29983.5,223.0,47.24,6.3
218,True,170,85,2.0,170,21151.75,217.25,62.78,8.72
219,True,89,89,1.0,89,24588.0,388.25,3.42,2.39
219,True,134,89,1.5,132,20937.5,374.25,17.76,5.91
219,True,178,89,2.0,178,25357.0,363.0,0.4,8.74
220,True,124,124,1.0,124,15173.25,302.0,5.65,2.82
220,True,186,124,1.5,186,16875.25,290.5,-4.93,6.52
220,True,248,124,2.0,248,22582.75,281.25,-40.42,9.49
221,True,108,108,1.0,108,12410.0,245.5,20.65,4.84
221,True,162,108,1.5,162,15515.5,232.5,0.8,9.88
221,True,216,108,2.0,216,14763.5,228.0,5.6,11.63
222,True,94,94,1.0,94,61302.75,327.5,4.67,2.75
222,True,141,94,1.5,141,45414.25,311.75,29.38,7.42
222,True,188,94,2.0,188,48959.75,305.75,23.87,9.21
223,True,107,107,1.0,107,41691.25,249.5,7.29,3.76
223,True,161,107,1.5,161,35328.5,234.75,21.44,9.45
223,True,214,107,2.0,214,31515.75,229.75,29.92,11.38
224,True,112,112,1.0,112,41704.25,266.5,10.25,3.96
224,True,168,112,1.5,168,40803.5,249.5,12.19,10.09
224,True,224,112,2.0,224,34821.75,243.75,25.06,12.16
225,True,103,103,1.0,103,59346.25,309.25,9.48,3.43
225,True,155,103,1.5,155,48620.5,302.25,25.84,5.62
225,True,206,103,2.0,206,52922.0,291.5,19.28,8.98
226,True,100,100,1.0,100,58902.5,298.75,10.15,4.4
226,True,150,100,1.5,150,45819.0,285.0,30.11,8.8
226,True,200,100,2.0,200,47153.75,279.75,28.07,10.48
227,True,99,99,1.0,99,64782.5,308.0,3.69,2.69
227,True,149,99,1.5,145,43647.5,297.25,35.11,6.08
227,True,198,99,2.0,198,52193.25,288.5,22.41,8.85
228,True,102,102,1.0,102,80624.0,370.75,5.75,1.0
228,True,153,102,1.5,153,64715.25,357.0,24.35,4.67
228,True,204,102,2.0,204,62393.5,348.5,27.06,6.94
229,True,111,111,1.0,111,58559.5,298.75,2.37,2.29
229,True,167,111,1.5,165,51310.75,284.0,14.45,7.11
229,True,222,111,2.0,222,44307.5,275.0,26.13,10.06
230,True,101,101,1.0,101,62897.0,283.5,12.69,6.67
230,True,152,101,1.5,152,54741.5,277.75,24.01,8.56
230,True,202,101,2.0,202,50212.25,266.0,30.3,12.43
231,True,100,100,1.0,100,65848.5,277.0,0.56,2.89
231,True,150,100,1.5,150,37482.75,264.75,43.4,7.19
231,True,200,100,2.0,200,21338.25,258.75,67.78,9.29
232,True,111,111,1.0,111,61308.0,270.75,7.64,3.73
232,True,167,111,1.5,167,35866.0,255.0,45.97,9.33
232,True,222,111,2.0,222,15692.5,251.5,76.36,10.58
233,True,105,105,1.0,105,51736.5,232.5,12.49,2.62
233,True,158,105,1.5,158,32102.75,219.5,45.7,8.06
233,True,210,105,2.0,210,16300.75,215.75,72.43,9.63
234,True,90,90,1.0,90,17779.75,276.5,-5.06,-2.03
234,True,135,90,1.5,135,13602.75,251.0,19.62,7.38
234,True,180,90,2.0,178,13641.5,244.75,19.39,9.69
235,True,111,111,1.0,111,12918.25,216.5,7.35,6.68
235,True,167,111,1.5,167,11558.5,209.25,17.1,9.81
235,True,222,111,2.0,222,12149.0,204.25,12.87,11.96
236,True,93,93,1.0,93,13014.25,240.75,14.3,1.13
236,True,140,93,1.5,140,11414.0,226.75,24.83,6.88
236,True,186,93,2.0,186,12596.0,222.0,17.05,8.83
237,True,103,103,1.0,103,24547.75,308.5,3.19,4.04
237,True,155,103,1.5,155,25259.5,298.0,0.39,7.31
237,True,206,103,2.0,206,25337.25,288.25,0.08,10.34
238,True,108,108,1.0,108,21784.75,288.25,5.84,4.87
238,True,162,108,1.5,160,23980.0,273.25,-3.65,9.82
238,True,216,108,2.0,216,23516.5,267.25,-1.64,11.8
239,True,87,87,1.0,87,23485.5,278.5,5.17,4.21
239,True,131,87,1.5,128,21047.0,264.5,15.02,9.03
239,True,174,87,2.0,174,22221.25,257.75,10.28,11.35
240,True,103,103,1.0,103,63173.75,279.75,7.34,2.95
240,True,155,103,1.5,155,26790.25,269.0,60.7,6.68
240,True,206,103,2.0,206,23204.0,261.0,65.96,9.45
241,True,103,103,1.0,103,65659.0,296.0,-0.24,2.87
241,True,155,103,1.5,155,28661.5,284.5,56.24,6.64
241,True,206,103,2.0,206,25931.0,276.5,60.41,9.27
242,True,119,119,1.0,119,55134.0,321.0,14.98,2.87
242,True,179,119,1.5,179,29134.25,308.5,55.07,6.66
242,True,238,119,2.0,238,25200.5,303.5,61.14,8.17
243,True,110,110,1.0,110,27868.5,336.25,2.99,3.31
243,True,165,110,1.5,165,22804.75,323.75,20.62,6.9
243,True,220,110,2.0,220,21554.5,310.0,24.97,10.86
244,True,99,99,1.0,99,20695.5,264.5,6.14,3.11
244,True,149,99,1.5,149,16888.0,253.5,23.41,7.14
244,True,198,99,2.0,198,17418.75,246.25,21.0,9.8
245,True,97,97,1.0,97,21563.5,267.0,4.77,3.44
245,True,146,97,1.5,146,17083.75,252.25,24.55,8.77
245,True,194,97,2.0,193,16085.0,246.75,28.96,10.76
246,True,110,110,1.0,110,16991.0,276.75,9.22,3.82
246,True,165,110,1.5,159,20725.5,259.0,-10.73,9.99
246,True,220,110,2.0,220,21456.75,255.5,-14.64,11.21
247,True,71,71,1.0,71,18898.25,276.75,3.2,3.66
247,True,107,71,1.5,107,15767.0,266.25,19.24,7.31
247,True,142,71,2.0,131,14976.0,264.5,23.29,7.92
248,True,108,108,1.0,108,14416.5,250.25,9.99,5.57
248,True,162,108,1.5,162,17618.75,233.25,-10.0,11.98
248,True,216,108,2.0,216,20553.5,228.75,-28.33,13.68
249,True,158,105,1.5,158,57223.0,288.0,40.03,7.4
249,True,210,105,2.0,210,43190.25,285.25,54.74,8.28
250,True,97,97,1.0,97,104332.0,335.5,1.58,0.96
250,True,146,97,1.5,146,59307.25,325.25,44.06,3.99
250,True,194,97,2.0,194,66558.0,311.5,37.22,8.04
251,True,102,102,1.0,102,65842.75,230.75,10.34,4.85
251,True,153,102,1.5,153,45500.25,219.25,38.04,9.59
251,True,204,102,2.0,204,34305.0,215.75,53.29,11.03
252,True,125,125,1.0,125,42074.0,263.75,44.98,3.83
252,True,188,125,1.5,188,48315.5,245.5,36.81,10.48
252,True,250,125,2.0,250,32177.0,240.75,57.92,12.22
253,True,143,95,1.5,143,56335.0,284.5,50.05,6.49
253,True,190,95,2.0,190,54639.25,277.75,51.56,8.71
254,True,107,107,1.0,107,61457.75,255.75,16.38,3.31
254,True,161,107,1.5,161,42702.0,244.75,41.9,7.47
254,True,214,107,2.0,214,34378.5,240.25,53.23,9.17
255,True,87,87,1.0,87,51429.75,266.25,5.91,4.57
255,True,131,87,1.5,131,34520.5,258.5,36.84,7.35
255,True,174,87,2.0,174,30200.75,252.25,44.75,9.59
256,True,104,104,1.0,104,54572.5,271.25,5.92,3.12
256,True,156,104,1.5,156,30163.75,256.75,48.0,8.3
256,True,208,104,2.0,208,27929.0,248.75,51.85,11.16
257,True,100,100,1.0,100,57341.75,257.25,6.7,5.07
257,True,150,100,1.5,150,36672.25,248.0,40.33,8.49
257,True,200,100,2.0,200,29108.0,238.0,52.64,12.18
258,True,99,99,1.0,99,23446.0,238.0,12.91,1.96
258,True,149,99,1.5,149,24301.25,220.0,9.74,9.37
258,True,198,99,2.0,198,20887.5,215.75,22.42,11.12
259,True,108,108,1.0,108,20768.25,222.5,5.36,2.31
259,True,162,108,1.5,162,19325.25,211.0,11.94,7.35
259,True,216,108,2.0,216,19967.5,205.25,9.01,9.88
260,True,112,112,1.0,112,28557.25,295.0,4.16,1.5
260,True,168,112,1.5,168,28019.75,276.25,5.96,7.76
260,True,224,112,2.0,222,26861.5,270.0,9.85,9.85
261,True,117,117,1.0,117,34414.0,346.5,15.63,1.0
261,True,176,117,1.5,176,40739.5,334.5,0.12,4.43
261,True,234,117,2.0,234,40861.0,324.25,-0.18,7.36
262,True,107,107,1.0,107,35228.5,324.0,11.4,0.69
262,True,161,107,1.5,161,38042.0,314.0,4.33,3.75
262,True,214,107,2.0,214,40279.5,301.5,-1.3,7.59
263,True,114,114,1.0,114,20086.25,201.0,12.33,4.4
263,True,171,114,1.5,171,23310.25,191.5,-1.74,8.92
263,True,228,114,2.0,228,26872.5,183.75,-17.28,12.6
264,True,150,100,1.5,150,56569.25,318.0,42.78,4.29
264,True,200,100,2.0,200,57436.75,307.25,41.91,7.52
265,True,108,108,1.0,108,46399.5,216.25,15.8,5.67
265,True,162,108,1.5,162,33945.25,205.5,38.4,10.36
265,True,216,108,2.0,216,28186.75,200.75,48.85,12.43
266,True,100,100,1.0,100,56444.5,209.5,17.3,6.68
266,True,150,100,1.5,150,41111.0,197.75,39.77,11.92
266,True,200,100,2.0,200,32497.0,193.5,52.39,13.81
267,True,99,99,1.0,99,61296.5,252.5,18.21,1.37
267,True,149,99,1.5,149,40302.0,239.25,46.22,6.54
267,True,198,99,2.0,198,39907.75,230.0,46.75,10.16
268,True,116,116,1.0,116,41557.75,256.25,25.8,2.57
268,True,174,116,1.5,173,53774.0,241.75,3.99,8.08
268,True,232,116,2.0,232,34354.0,236.0,38.66,10.27
269,True,111,111,1.0,111,66275.25,321.25,15.65,1.31
269,True,167,111,1.5,167,52798.25,307.25,32.8,5.61
269,True,222,111,2.0,222,49784.0,297.75,36.64,8.53
270,True,124,124,1.0,124,85179.75,356.75,10.1,0.63
270,True,186,124,1.5,186,41235.75,349.75,56.48,2.58
270,True,248,124,2.0,247,34487.5,333.5,63.6,7.1
271,True,110,110,1.0,110,67246.75,280.5,5.16,2.86
271,True,165,110,1.5,165,36047.0,269.25,49.16,6.75
271,True,220,110,2.0,220,23277.25,261.25,67.17,9.52
272,True,103,103,1.0,103,94747.5,342.5,11.67,4.13
272,True,155,103,1.5,155,41530.25,327.5,61.28,8.33
272,True,206,103,2.0,206,39075.0,322.0,63.57,9.87
273,True,106,106,1.0,106,18955.0,281.75,4.19,2.09
273,True,159,106,1.5,155,20647.0,272.25,-4.37,5.39
273,True,212,106,2.0,212,29323.0,262.5,-48.22,8.77
274,True,90,90,1.0,90,18804.5,285.25,1.08,1.38
274,True,135,90,1.5,132,17917.5,268.75,5.74,7.09
274,True,180,90,2.0,180,21947.0,262.75,-15.45,9.16
275,True,114,114,1.0,114,20053.75,307.75,-0.03,1.91
275,True,171,114,1.5,166,22515.5,289.0,-12.31,7.89
275,True,228,114,2.0,228,26531.75,283.25,-32.34,9.72
276,True,99,99,1.0,99,72856.0,248.25,21.45,4.98
276,True,149,99,1.5,149,56240.25,232.75,39.36,10.91
276,True,198,99,2.0,198,42480.0,230.5,54.2,11.77
277,True,92,92,1.0,92,109676.0,245.25,4.49,3.73
277,True,138,92,1.5,138,56716.5,235.5,50.61,7.56
277,True,184,92,2.0,184,59935.25,226.25,47.81,11.19
278,True,106,106,1.0,106,103292.5,314.5,13.32,0.63
278,True,159,106,1.5,159,76811.0,301.5,35.54,4.74
278,True,212,106,2.0,212,57554.5,293.5,51.7,7.27
279,True,114,114,1.0,114,60388.25,283.75,4.7,5.97
279,True,171,114,1.5,171,54747.0,269.75,13.6,10.6
279,True,228,114,2.0,228,33210.25,263.25,47.59,12.76
280,True,118,118,1.0,118,60313.75,299.0,23.89,4.93
280,True,177,118,1.5,177,57977.5,286.25,26.84,8.98
280,True,236,118,2.0,236,38710.25,281.25,51.15,10.57
281,True,76,76,1.0,76,78113.25,199.75,5.23,4.2
281,True,114,76,1.5,114,35269.75,192.0,57.21,7.91
281,True,152,76,2.0,152,28517.0,186.75,65.4,10.43
282,True,103,103,1.0,103,50953.0,283.5,0.86,3.16
282,True,155,103,1.5,152,26784.25,267.0,47.89,8.8
282,True,206,103,2.0,206,31602.0,262.25,38.51,10.42
283,True,112,112,1.0,112,34002.0,230.75,8.6,2.84
283,True,168,112,1.5,168,30780.5,221.75,17.26,6.63
283,True,224,112,2.0,224,24273.5,217.5,34.75,8.42
284,True,117,117,1.0,117,51264.75,335.25,9.21,2.97
284,True,176,117,1.5,176,45587.0,323.25,19.27,6.44
284,True,234,117,2.0,234,40787.25,314.25,27.77,9.04
285,True,106,106,1.0,106,74617.25,245.25,12.77,0.3
285,True,159,106,1.5,158,38277.75,233.0,55.25,5.28
285,True,212,106,2.0,212,40789.5,223.25,52.32,9.25
286,True,107,107,1.0,107,104053.25,344.0,-0.57,2.06
286,True,161,107,1.5,161,57788.25,331.25,44.15,5.69
286,True,214,107,2.0,214,63567.5,323.0,38.56,8.04
287,True,107,107,1.0,107,47278.5,215.0,27.12,6.11
287,True,161,107,1.5,153,27547.5,206.25,57.53,9.93
287,True,214,107,2.0,214,25179.5,200.75,61.18,12.34
288,True,106,106,1.0,106,69248.75,291.75,12.77,5.28
288,True,159,106,1.5,156,46697.25,277.25,41.18,9.98
288,True,212,106,2.0,212,48132.75,272.5,39.37,11.53
289,True,92,92,1.0,92,92719.5,293.25,6.36,1.35
289,True,138,92,1.5,138,45828.75,279.25,53.72,6.06
289,True,184,92,2.0,184,56008.5,272.5,43.44,8.33
290,True,106,106,1.0,106,86530.25,286.0,-1.83,1.97
290,True,159,106,1.5,158,47133.0,273.5,44.53,6.26
290,True,212,106,2.0,212,44199.75,267.75,47.99,8.23
291,True,112,112,1.0,112,43662.25,184.75,2.52,7.39
291,True,168,112,1.5,168,26172.75,180.75,41.56,9.4
291,True,224,112,2.0,224,20768.5,175.5,53.63,12.03
292,True,78,78,1.0,78,81502.0,237.75,2.86,6.95
292,True,117,78,1.5,117,32915.0,235.0,60.77,8.02
292,True,156,78,2.0,156,30768.0,221.5,63.33,13.31
293,True,115,115,1.0,115,71926.5,259.75,13.89,2.17
293,True,173,115,1.5,173,49814.25,247.25,40.36,6.87
293,True,230,115,2.0,230,32003.0,237.75,61.69,10.45
